,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,-,11,2018/11/4 11:41,023-444-GREEN 023-443-GREEN,9404,乗客アプリ（地図から）,3238,1000,10,2,,2018/11/4 11:44,2018/11/4 12:06,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 11:44,2018/11/4 11:44,2018/11/4 12:01,2018/11/4 12:01,,2018/11/4 11:41,0:22:15,0:44:30,,00,02,,,2018/11/4 11:41,2018/11/4 12:06,43408.486805555643408.5041666667,#N/A,,,
-,-,11,2018/11/4 11:43,020-114-GREEN 020-205-GREEN 020-206-GREEN,9405,まちかど端末（店舗から）,0,763,5,3,,2018/11/4 11:49,2018/11/4 11:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/4 11:48,2018/11/4 11:49,2018/11/4 11:55,2018/11/4 11:56,,2018/11/4 11:43,0:08:48,0:26:24,,00,05,,,2018/11/4 11:43,2018/11/4 11:57,43408.488194444443408.4979166667,#N/A,,,
-,-,11,2018/11/4 11:46,063-960-BANANA,9407,乗客アプリ（地図から）,3674,300,7,1,,2018/11/4 11:51,2018/11/4 11:59,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/11/4 11:50,2018/11/4 11:50,2018/11/4 11:59,2018/11/4 11:59,,2018/11/4 11:46,0:08:08,0:08:08,,01,05,,,2018/11/4 11:46,2018/11/4 11:59,43408.490277777843408.4993055556,#N/A,,,
-,-,11,2018/11/4 11:48,064-489-BANANA 072-031-ORANGE,9408,まちかど端末（店舗から）,0,142,5,2,,2018/11/4 11:58,2018/11/4 12:10,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 11:56,2018/11/4 11:56,2018/11/4 12:09,2018/11/4 12:09,,2018/11/4 11:48,0:11:43,0:23:26,,01,09,,,2018/11/4 11:48,2018/11/4 12:10,43408.491666666743408.5069444444,#N/A,,,
-,-,11,2018/11/4 11:57,065-290-BANANA 067-868-BANANA 066-995-BANANA 066-994-BANANA 063-211-BANANA 066-996-BANANA,9410,まちかど端末（乗降ポイントから）,0,174,6,6,,2018/11/4 12:01,2018/11/4 12:06,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/4 12:00,2018/11/4 12:00,2018/11/4 12:16,2018/11/4 12:16,,2018/11/4 11:57,0:05:18,0:31:48,,00,03,,,2018/11/4 11:57,2018/11/4 12:06,43408.497916666743408.5041666667,#N/A,,,
-,-,11,2018/11/4 11:58,063-193-BANANA 067-051-BANANA 063-212-BANANA 063-213-BANANA 063-142-BANANA 063-209-BANANA,9411,まちかど端末（乗降ポイントから）,0,674,8,6,,2018/11/4 12:04,2018/11/4 12:11,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/4 12:04,2018/11/4 12:04,2018/11/4 12:20,2018/11/4 12:20,,2018/11/4 11:58,0:07:03,0:42:18,,00,06,,,2018/11/4 11:58,2018/11/4 12:11,43408.498611111143408.5076388889,#N/A,,,
-,-,11,2018/11/4 11:59,103-422-SNOW 103-421-SNOW,9412,乗客アプリ（地図から）,4924,111,9,2,,2018/11/4 12:04,2018/11/4 12:09,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/11/4 12:07,2018/11/4 12:07,2018/11/4 12:15,2018/11/4 12:15,,2018/11/4 11:59,0:04:49,0:09:38,,00,04,,,2018/11/4 11:59,2018/11/4 12:09,43408.499305555643408.50625,#N/A,,,
-,☆,11,2018/11/4 11:01,072-282-ORANGE,9383,乗客アプリ（目的地から）,4542,251,6,1,2018/11/4 11:01,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 11:04,,2018/11/4 11:14,,,2018/11/4 11:01,0:00:00,0:00:00,,00,03,,,2018/11/4 11:01,1900/1/0 0:00,43408.45902777780,#N/A,,,
-,☆,11,2018/11/4 11:02,050-906-STRAWBERRY 050-905-STRAWBERRY 063-753-BANANA,9385,乗客アプリ（目的地から）,4980,226,5,3,2018/11/4 11:03,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 11:12,,2018/11/4 11:20,,,2018/11/4 11:02,0:00:00,0:00:00,,00,10,,,2018/11/4 11:02,1900/1/0 0:00,43408.45972222220,#N/A,,,
-,☆,11,2018/11/4 11:02,072-503-ORANGE,9386,乗客アプリ（地図から）,3445,70,3,1,2018/11/4 11:02,,,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 11:07,,2018/11/4 11:25,,,2018/11/4 11:02,0:00:00,0:00:00,,00,04,,,2018/11/4 11:02,1900/1/0 0:00,43408.45972222220,#N/A,,,
-,☆,11,2018/11/4 11:14,064-084-BANANA 064-085-BANANA,9393,乗客アプリ（地図から）,4969,277,7,2,2018/11/4 11:14,,,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/4 11:18,,2018/11/4 11:31,,,2018/11/4 11:14,0:00:00,0:00:00,,00,04,,,2018/11/4 11:14,1900/1/0 0:00,43408.46805555560,#N/A,,,
-,☆,11,2018/11/4 11:20,023-444-GREEN 023-443-GREEN,9395,乗客アプリ（地図から）,3238,597,6,2,2018/11/4 11:21,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/4 11:22,,2018/11/4 11:30,,,2018/11/4 11:20,0:00:00,0:00:00,,00,01,,,2018/11/4 11:20,1900/1/0 0:00,43408.47222222220,#N/A,,,
★,-,12,2018/11/4 11:15,064-084-BANANA 064-085-BANANA,9394,乗客アプリ（地図から）,4969,801,7,2,,2018/11/4 12:08,2018/11/4 12:21,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/4 12:15,2018/11/4 12:15,2018/11/4 12:28,2018/11/4 12:28,2018/11/4 12:15,2018/11/4 12:15,0:12:42,0:25:24,1005,00,00,24,18,2018/11/4 11:15,2018/11/4 12:21,43408.4687543408.5145833333,#N/A,,,
★,-,12,2018/11/4 11:44,028-104-GREEN 028-105-GREEN,9406,まちかど端末（乗降ポイントから）,0,621,8,2,,2018/11/4 12:45,2018/11/4 13:02,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 12:44,2018/11/4 12:44,2018/11/4 12:55,2018/11/4 13:10,2018/11/4 12:44,2018/11/4 12:44,0:17:17,0:34:34,,00,00,,,2018/11/4 11:44,2018/11/4 13:02,43408.488888888943408.5430555556,#N/A,,,
★,-,12,2018/11/4 11:50,015-188-RED,9409,乗客アプリ（目的地から）,2127,238,10,1,,2018/11/4 12:01,2018/11/4 12:07,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/4 12:00,2018/11/4 12:00,2018/11/4 12:18,2018/11/4 12:18,2018/11/4 12:00,2018/11/4 12:00,0:06:50,0:06:50,,00,00,,,2018/11/4 11:50,2018/11/4 12:07,43408.493055555643408.5048611111,#N/A,,,
-,-,12,2018/11/4 12:02,167-286-CAKE,9413,乗客アプリWeb（簡単予約）,4972,823,5,1,,2018/11/4 12:12,2018/11/4 12:19,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 12:15,2018/11/4 12:15,2018/11/4 12:27,2018/11/4 12:27,,2018/11/4 12:02,0:07:06,0:07:06,,00,09,,,2018/11/4 12:02,2018/11/4 12:19,43408.501388888943408.5131944444,#N/A,,,
-,-,12,2018/11/4 12:08,064-219-BANANA 064-220-BANANA,9417,まちかど端末（店舗から）,0,943,9,2,,2018/11/4 12:13,2018/11/4 12:17,35.448801 139.636702,ホテルルートイン横浜馬車道,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 12:15,2018/11/4 12:15,2018/11/4 12:22,2018/11/4 12:22,,2018/11/4 12:08,0:03:39,0:07:18,,00,05,,,2018/11/4 12:08,2018/11/4 12:17,43408.505555555643408.5118055556,#N/A,,,
-,-,12,2018/11/4 12:08,022-604-GREEN 022-605-GREEN,9418,乗客アプリ（目的地から）,4236,729,6,2,,2018/11/4 12:14,2018/11/4 12:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/4 12:12,2018/11/4 12:12,2018/11/4 12:27,2018/11/4 12:27,,2018/11/4 12:08,0:09:24,0:18:48,,02,06,,,2018/11/4 12:08,2018/11/4 12:23,43408.505555555643408.5159722222,#N/A,,,
-,-,12,2018/11/4 12:10,020-116-GREEN 022-501-GREEN 020-115-GREEN 020-117-GREEN,9419,まちかど端末（店舗から）,0,270,1,4,,2018/11/4 12:18,2018/11/4 12:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/4 12:13,2018/11/4 12:13,2018/11/4 12:33,2018/11/4 12:33,,2018/11/4 12:10,0:10:56,0:43:44,,04,07,,,2018/11/4 12:10,2018/11/4 12:29,43408.506944444443408.5201388889,#N/A,,,
-,-,12,2018/11/4 12:14,026-129-GREEN 016-760-RED,9421,まちかど端末（乗降ポイントから）,0,875,9,2,,2018/11/4 12:25,2018/11/4 12:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/11/4 12:31,2018/11/4 12:31,2018/11/4 12:51,2018/11/4 12:51,,2018/11/4 12:14,0:11:05,0:22:10,,00,11,,,2018/11/4 12:14,2018/11/4 12:36,43408.509722222243408.525,#N/A,,,
★,-,12,2018/11/4 12:16,015-593-RED 015-592-RED 015-594-RED,9422,乗客アプリ（地図から）,2675,92,2,3,,2018/11/4 12:20,2018/11/4 12:29,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 12:26,2018/11/4 12:26,2018/11/4 12:47,2018/11/4 12:47,2018/11/4 12:26,2018/11/4 12:26,0:09:25,0:28:15,,00,00,,,2018/11/4 12:16,2018/11/4 12:29,43408.511111111143408.5201388889,#N/A,,,
-,-,12,2018/11/4 12:17,111-262-SUN,9423,乗客アプリ（目的地から）,4994,107,8,1,,2018/11/4 12:25,2018/11/4 12:45,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/4 12:29,2018/11/4 12:29,2018/11/4 12:47,2018/11/4 12:47,,2018/11/4 12:17,0:19:48,0:19:48,,00,08,,,2018/11/4 12:17,2018/11/4 12:45,43408.511805555643408.53125,肯定的,,,
-,-,12,2018/11/4 12:22,063-935-BANANA 063-934-BANANA 063-933-BANANA 063-931-BANANA 063-932-BANANA,9426,乗客アプリ（目的地から）,4997,230,10,5,,2018/11/4 12:26,2018/11/4 12:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 12:29,2018/11/4 12:29,2018/11/4 12:49,2018/11/4 12:49,,2018/11/4 12:22,0:20:06,1:40:30,,00,03,,,2018/11/4 12:22,2018/11/4 12:46,43408.515277777843408.5319444444,#N/A,,,
-,-,12,2018/11/4 12:22,166-758-agekke,9427,まちかど端末（店舗から）,0,659,6,1,,2018/11/4 12:30,2018/11/4 12:32,35.445857 139.647636,ホテルモントレ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/4 12:34,2018/11/4 12:34,2018/11/4 12:39,2018/11/4 12:39,,2018/11/4 12:22,0:02:50,0:02:50,,00,07,,,2018/11/4 12:22,2018/11/4 12:32,43408.515277777843408.5222222222,#N/A,,,
-,-,12,2018/11/4 12:23,023-775-GREEN 023-776-GREEN 021-220-GREEN 021-222-GREEN 021-221-GREEN,9428,まちかど端末（乗降ポイントから）,0,381,2,5,,2018/11/4 12:46,2018/11/4 12:55,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 12:55,2018/11/4 12:55,2018/11/4 13:10,2018/11/4 12:59,,2018/11/4 12:23,0:09:50,0:49:10,,00,22,,,2018/11/4 12:23,2018/11/4 12:55,43408.515972222243408.5381944444,#N/A,,,
★,-,12,2018/11/4 12:23,064-405-BANANA,9429,乗客アプリ（地図から）,1588,9,1,1,,2018/11/4 12:32,2018/11/4 12:59,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 12:37,2018/11/4 12:37,2018/11/4 12:55,2018/11/4 13:07,2018/11/4 12:33,2018/11/4 12:33,0:27:24,0:27:24,,00,00,,,2018/11/4 12:23,2018/11/4 12:59,43408.515972222243408.5409722222,#N/A,,,
-,-,12,2018/11/4 12:24,109-428-SNOW 109-427-SNOW,9430,乗客アプリ（目的地から）,4562,407,7,2,,2018/11/4 12:39,2018/11/4 12:46,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/4 12:35,2018/11/4 12:36,2018/11/4 12:47,2018/11/4 12:48,,2018/11/4 12:24,0:06:38,0:13:16,,04,15,,,2018/11/4 12:24,2018/11/4 12:46,43408.516666666743408.5319444444,否定的,,,
-,-,12,2018/11/4 12:24,,9431,乗客アプリ（目的地から）,1004,112,1,2,,2018/11/4 12:39,2018/11/4 12:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/4 12:42,2018/11/4 12:42,2018/11/4 13:00,2018/11/4 13:00,,2018/11/4 12:24,0:11:53,0:23:46,,00,14,,,2018/11/4 12:24,2018/11/4 12:50,43408.516666666743408.5347222222,肯定的,,,
-,-,12,2018/11/4 12:27,062-233-BANANA 058-882-STRAWBERRY,9432,まちかど端末（乗降ポイントから）,0,144,9,2,,2018/11/4 12:41,2018/11/4 12:48,35.445857 139.647636,ホテルモントレ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 12:49,2018/11/4 12:49,2018/11/4 13:01,2018/11/4 13:01,,2018/11/4 12:27,0:06:32,0:13:04,,00,14,,,2018/11/4 12:27,2018/11/4 12:48,43408.5187543408.5333333333,肯定的,,,
-,-,12,2018/11/4 12:31,110-450-SUN 110-449-SUN,9433,乗客アプリ（地図から）,4462,155,3,2,,2018/11/4 12:40,2018/11/4 13:02,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443659 139.650847,横浜マリンタワー,2018/11/4 12:45,2018/11/4 12:45,2018/11/4 13:02,2018/11/4 13:18,,2018/11/4 12:31,0:22:19,0:44:38,,00,09,,,2018/11/4 12:31,2018/11/4 13:02,43408.521527777843408.5430555556,#N/A,,,
-,-,12,2018/11/4 12:32,022-434-GREEN,9434,まちかど端末（店舗から）,0,841,7,1,,2018/11/4 12:44,2018/11/4 12:52,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/4 12:45,2018/11/4 12:46,2018/11/4 12:57,2018/11/4 12:57,,2018/11/4 12:32,0:08:22,0:08:22,,00,12,,,2018/11/4 12:32,2018/11/4 12:52,43408.522222222243408.5361111111,#N/A,,,
★,-,12,2018/11/4 12:33,167-292-CAKE,9435,乗客アプリWeb（簡単予約）,5003,986,3,1,,2018/11/4 12:40,2018/11/4 12:52,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 12:46,2018/11/4 12:46,2018/11/4 12:57,2018/11/4 12:57,2018/11/4 12:43,2018/11/4 12:43,0:12:40,0:12:40,,00,00,,,2018/11/4 12:33,2018/11/4 12:52,43408.522916666743408.5361111111,#N/A,,,
★,-,12,2018/11/4 12:33,026-981-GREEN 028-337-GREEN 027-846-GREEN 114-033-SUN,9436,乗客アプリ（目的地から）,4033,632,1,4,,2018/11/4 13:03,2018/11/4 13:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 13:07,2018/11/4 13:07,2018/11/4 13:26,2018/11/4 13:26,2018/11/4 12:43,2018/11/4 12:43,0:12:35,0:50:20,,00,20,,,2018/11/4 12:33,2018/11/4 13:16,43408.522916666743408.5527777778,#N/A,,,
-,-,12,2018/11/4 12:33,020-191-GREEN 020-180-GREEN,9438,まちかど端末（店舗から）,0,905,8,2,,2018/11/4 12:45,2018/11/4 12:54,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 12:35,2018/11/4 12:35,2018/11/4 12:58,2018/11/4 12:58,,2018/11/4 12:33,0:09:27,0:18:54,,09,11,,,2018/11/4 12:33,2018/11/4 12:54,43408.522916666743408.5375,#N/A,,,
-,-,12,2018/11/4 12:34,020-366-GREEN 015-843-RED 020-367-GREEN 020-365-GREEN,9439,まちかど端末（店舗から）,0,493,10,4,,2018/11/4 13:15,2018/11/4 13:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/4 13:22,2018/11/4 13:22,2018/11/4 13:35,2018/11/4 13:37,,2018/11/4 12:34,0:17:07,1:08:28,,00,40,,,2018/11/4 12:34,2018/11/4 13:32,43408.523611111143408.5638888889,#N/A,,,
-,-,12,2018/11/4 12:38,166-758-agekke,9445,まちかど端末（店舗から）,0,622,3,1,,2018/11/4 13:15,2018/11/4 13:23,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448676 139.635696,横浜平和プラザホテル,2018/11/4 13:24,2018/11/4 13:24,2018/11/4 13:34,2018/11/4 13:32,,2018/11/4 12:38,0:07:49,0:07:49,,00,37,,,2018/11/4 12:38,2018/11/4 13:23,43408.526388888943408.5576388889,#N/A,,,
-,-,12,2018/11/4 12:39,017-540-RED 017-541-RED,9446,乗客アプリ（地図から）,3307,229,1,2,,2018/11/4 13:16,2018/11/4 13:28,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 13:26,2018/11/4 13:26,2018/11/4 13:45,2018/11/4 13:45,,2018/11/4 12:39,0:12:11,0:24:22,,00,37,,,2018/11/4 12:39,2018/11/4 13:28,43408.527083333343408.5611111111,#N/A,,,
-,-,12,2018/11/4 12:42,074-411-ORANGE,9449,まちかど端末（店舗から）,0,926,6,2,,2018/11/4 13:24,2018/11/4 13:45,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/4 13:26,2018/11/4 13:26,2018/11/4 13:38,2018/11/4 13:56,,2018/11/4 12:42,0:20:32,0:41:04,,00,42,,,2018/11/4 12:42,2018/11/4 13:45,43408.529166666743408.5729166667,#N/A,,,
-,-,12,2018/11/4 12:45,064-526-BANANA 064-520-BANANA,9457,まちかど端末（乗降ポイントから）,0,553,6,2,,2018/11/4 13:20,2018/11/4 13:42,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/11/4 13:27,2018/11/4 13:27,2018/11/4 13:37,2018/11/4 13:46,,2018/11/4 12:45,0:21:57,0:43:54,,00,34,,,2018/11/4 12:45,2018/11/4 13:42,43408.5312543408.5708333333,#N/A,,,
★,-,12,2018/11/4 12:46,026-136-GREEN 026-135-GREEN 026-138-GREEN 026-137-GREEN 020-368-GREEN 026-139-GREEN,9458,まちかど端末（乗降ポイントから）,0,135,8,6,,2018/11/4 13:58,2018/11/4 14:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 13:55,2018/11/4 13:57,2018/11/4 14:20,2018/11/4 14:21,2018/11/4 12:55,2018/11/4 12:55,0:15:50,1:35:00,,02,62,,,2018/11/4 12:46,2018/11/4 14:13,43408.531944444443408.5923611111,#N/A,,,
-,-,12,2018/11/4 12:47,111-262-SUN,9460,乗客アプリ（目的地から）,4994,444,4,1,,2018/11/4 12:58,2018/11/4 13:04,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/4 12:58,2018/11/4 12:58,2018/11/4 13:08,2018/11/4 13:08,,2018/11/4 12:47,0:06:11,0:06:11,,00,11,,,2018/11/4 12:47,2018/11/4 13:04,43408.532638888943408.5444444444,肯定的,,,
-,-,12,2018/11/4 12:49,063-639-BANANA 063-637-BANANA 063-638-BANANA,9466,乗客アプリ（目的地から）,3333,725,4,3,,2018/11/4 13:20,2018/11/4 13:32,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 13:23,2018/11/4 13:23,2018/11/4 13:36,2018/11/4 13:48,,2018/11/4 12:49,0:12:19,0:36:57,,00,30,,,2018/11/4 12:49,2018/11/4 13:32,43408.534027777843408.5638888889,#N/A,,,
-,-,12,2018/11/4 12:52,020-116-GREEN 020-207-GREEN 020-115-GREEN 020-117-GREEN,9469,まちかど端末（店舗から）,0,294,2,4,,2018/11/4 13:04,2018/11/4 13:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/4 13:04,2018/11/4 13:04,2018/11/4 13:16,2018/11/4 13:16,,2018/11/4 12:52,0:09:04,0:36:16,,00,11,,,2018/11/4 12:52,2018/11/4 13:13,43408.536111111143408.5506944444,#N/A,,,
-,-,12,2018/11/4 12:53,106-131-SNOW,9470,乗客アプリ（地図から）,4959,636,2,1,,2018/11/4 13:29,2018/11/4 13:56,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 13:39,2018/11/4 13:39,2018/11/4 13:57,2018/11/4 14:04,,2018/11/4 12:53,0:27:41,0:27:41,,00,36,,,2018/11/4 12:53,2018/11/4 13:56,43408.536805555643408.5805555556,肯定的,,,
-,-,12,2018/11/4 12:56,050-906-STRAWBERRY 050-905-STRAWBERRY 063-753-BANANA,9473,乗客アプリ（目的地から）,4980,316,4,3,,2018/11/4 13:24,2018/11/4 13:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 13:31,2018/11/4 13:31,2018/11/4 13:47,2018/11/4 13:47,,2018/11/4 12:56,0:07:57,0:23:51,,00,27,,,2018/11/4 12:56,2018/11/4 13:32,43408.538888888943408.5638888889,#N/A,,,
-,-,12,2018/11/4 12:59,102-473-SNOW 102-472-SNOW,9474,乗客アプリ（目的地から）,3240,976,10,2,,2018/11/4 13:28,2018/11/4 13:36,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 13:29,2018/11/4 13:29,2018/11/4 13:44,2018/11/4 13:44,,2018/11/4 12:59,0:07:20,0:14:40,,00,29,,,2018/11/4 12:59,2018/11/4 13:36,43408.540972222243408.5666666667,#N/A,,,
★,☆,12,2018/11/4 11:08,064-084-BANANA 064-085-BANANA,9392,乗客アプリ（地図から）,4969,73,1,2,2018/11/4 11:11,,,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/4 12:08,,2018/11/4 12:21,,2018/11/4 12:08,2018/11/4 12:08,0:00:00,0:00:00,,00,00,,,2018/11/4 11:08,1900/1/0 0:00,43408.46388888890,#N/A,,,
-,☆,12,2018/11/4 13:01,026-143-GREEN 026-144-GREEN 026-142-GREEN,9475,まちかど端末（店舗から）,0,191,2,3,2018/11/4 13:03,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/11/4 13:40,,2018/11/4 13:47,,,2018/11/4 13:01,0:00:00,0:00:00,,00,38,,,2018/11/4 13:01,1900/1/0 0:00,43408.54236111110,#N/A,,,
-,☆,12,2018/11/4 12:11,074-469-ORANGE 074-468-ORANGE,9420,乗客アプリ（目的地から）,4967,45,10,2,2018/11/4 12:12,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 12:28,,2018/11/4 12:33,,,2018/11/4 12:11,0:00:00,0:00:00,,00,17,,,2018/11/4 12:11,1900/1/0 0:00,43408.50763888890,#N/A,,,
