,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
-,-,19,2018/10/31 19:21,8025,乗客アプリ（目的地から）,4488,139,5,2,,2018/10/31 19:25,2018/10/31 19:34,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/31 19:26,2018/10/31 19:26,2018/10/31 19:38,2018/10/31 19:42,,2018/10/31 19:21,0:09:08,0:18:16,,00,04,,,2018/10/31 19:21,2018/10/31 19:34,43404.8062543404.8152777778,#N/A,,,,
-,-,19,2018/10/31 19:21,8026,乗客アプリ（目的地から）,2915,350,5,1,,2018/10/31 19:27,2018/10/31 19:33,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 19:28,2018/10/31 19:28,2018/10/31 19:38,2018/10/31 19:38,,2018/10/31 19:21,0:06:03,0:06:03,,00,05,,,2018/10/31 19:21,2018/10/31 19:33,43404.8062543404.8145833333,#N/A,,,,
-,-,19,2018/10/31 19:32,8029,乗客アプリ（地図から）,2490,734,3,3,,2018/10/31 19:46,2018/10/31 19:49,35.447541 139.644914,シルク博物館,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/31 19:40,2018/10/31 19:40,2018/10/31 19:46,2018/10/31 19:46,,2018/10/31 19:32,0:03:05,0:09:15,,05,13,,,2018/10/31 19:32,2018/10/31 19:49,43404.813888888943404.8256944444,#N/A,,,,
-,-,19,2018/10/31 19:33,8030,乗客アプリ（地図から）,3481,410,2,2,,2018/10/31 19:38,2018/10/31 19:55,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443073 139.651914,横浜人形の家,2018/10/31 19:36,2018/10/31 19:36,2018/10/31 19:53,2018/10/31 19:53,,2018/10/31 19:33,0:16:27,0:32:54,,01,05,,,2018/10/31 19:33,2018/10/31 19:55,43404.814583333343404.8298611111,#N/A,,,,
-,-,19,2018/10/31 19:34,8032,乗客アプリ（地図から）,3537,969,4,1,,2018/10/31 19:37,2018/10/31 19:44,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 19:37,2018/10/31 19:37,2018/10/31 19:47,2018/10/31 19:47,,2018/10/31 19:34,0:06:36,0:06:36,,00,03,,,2018/10/31 19:34,2018/10/31 19:44,43404.815277777843404.8222222222,#N/A,,,,
-,-,19,2018/10/31 19:34,8031,乗客アプリ（地図から）,4398,800,5,2,,2018/10/31 19:40,2018/10/31 19:50,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/10/31 19:41,2018/10/31 19:45,2018/10/31 19:48,2018/10/31 19:52,,2018/10/31 19:34,0:09:39,0:19:18,,00,05,,,2018/10/31 19:34,2018/10/31 19:50,43404.815277777843404.8263888889,肯定的,,,,
★,-,19,2018/10/31 19:39,8034,乗客アプリ（地図から）,1269,807,5,1,,2018/10/31 20:06,2018/10/31 20:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 20:09,2018/10/31 20:09,2018/10/31 20:15,2018/10/31 20:15,2018/10/31 20:09,2018/10/31 20:09,0:14:06,0:14:06,,00,00,,,2018/10/31 19:39,2018/10/31 20:20,43404.8187543404.8472222222,肯定的,,,,
-,-,19,2018/10/31 19:45,8035,乗客アプリ（地図から）,3713,244,2,1,,2018/10/31 19:52,2018/10/31 20:10,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/31 19:53,2018/10/31 19:53,2018/10/31 20:05,2018/10/31 20:05,,2018/10/31 19:45,0:18:13,0:18:13,,00,07,,,2018/10/31 19:45,2018/10/31 20:10,43404.822916666743404.8402777778,#N/A,,,,
★,-,19,2018/10/31 19:46,8036,まちかど端末（店舗から）,0,486,5,1,,2018/10/31 20:20,2018/10/31 20:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/31 20:23,2018/10/31 20:23,2018/10/31 20:31,2018/10/31 20:31,2018/10/31 20:16,2018/10/31 20:16,0:03:02,0:03:02,,00,04,,,2018/10/31 19:46,2018/10/31 20:23,43404.823611111143404.8493055556,#N/A,,,,
-,-,19,2018/10/31 19:47,8037,乗客アプリ（簡単予約）,3814,880,1,2,,2018/10/31 19:55,2018/10/31 20:07,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/31 19:51,2018/10/31 19:51,2018/10/31 20:05,2018/10/31 20:05,,2018/10/31 19:47,0:11:13,0:22:26,,04,08,,,2018/10/31 19:47,2018/10/31 20:07,43404.824305555643404.8381944444,肯定的,,,,
-,-,19,2018/10/31 19:47,8038,乗客アプリ（地図から）,2902,257,8,1,,2018/10/31 19:52,2018/10/31 19:55,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/31 19:55,2018/10/31 19:55,2018/10/31 20:07,2018/10/31 20:07,,2018/10/31 19:47,0:03:32,0:03:32,,00,04,,,2018/10/31 19:47,2018/10/31 19:55,43404.824305555643404.8298611111,肯定的,,,,
-,-,19,2018/10/31 19:54,8039,乗客アプリ（目的地から）,3401,139,2,1,,2018/10/31 20:05,2018/10/31 20:10,35.447546 139.64358,横浜開港資料館,35.443908 139.635249,イセザキ・モール,2018/10/31 20:03,2018/10/31 20:03,2018/10/31 20:09,2018/10/31 20:09,,2018/10/31 19:54,0:05:42,0:05:42,,01,10,,,2018/10/31 19:54,2018/10/31 20:10,43404.829166666743404.8402777778,#N/A,,,,
-,-,19,2018/10/31 19:58,8040,まちかど端末（店舗から）,0,265,1,2,,2018/10/31 20:07,2018/10/31 20:22,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/31 20:09,2018/10/31 20:09,2018/10/31 20:20,2018/10/31 20:29,,2018/10/31 19:58,0:14:50,0:29:40,,00,08,,,2018/10/31 19:58,2018/10/31 20:22,43404.831944444443404.8486111111,#N/A,,,,
★,☆,19,2018/10/31 18:42,8016,乗客アプリ（地図から）,4530,951,10,3,2018/10/31 19:04,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/31 19:12,,2018/10/31 19:25,,2018/10/31 19:12,2018/10/31 19:12,0:00:00,0:00:00,,00,00,,,2018/10/31 18:42,1900/1/0 0:00,43404.77916666670,#N/A,,,,
-,☆,19,2018/10/31 19:25,8027,乗客アプリ（地図から）,2490,379,3,3,2018/10/31 19:31,,,35.447541 139.644914,シルク博物館,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/31 19:28,,2018/10/31 19:33,,,2018/10/31 19:25,0:00:00,0:00:00,,00,06,,,2018/10/31 19:25,1900/1/0 0:00,43404.80902777780,#N/A,,,,
-,☆,19,2018/10/31 19:29,8028,乗客アプリ（地図から）,3713,250,3,1,2018/10/31 19:44,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/31 19:36,,2018/10/31 19:47,,,2018/10/31 19:29,0:00:00,0:00:00,,00,15,,,2018/10/31 19:29,1900/1/0 0:00,43404.81180555560,#N/A,,,,
-,☆,19,2018/10/31 19:35,8033,乗客アプリ（目的地から）,4452,705,7,1,2018/10/31 19:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/31 19:39,,2018/10/31 19:48,,,2018/10/31 19:35,0:00:00,0:00:00,,00,04,,,2018/10/31 19:35,1900/1/0 0:00,43404.81597222220,#N/A,,,,
★,-,20,2018/10/31 20:02,8041,乗客アプリ（目的地から）,2176,681,8,1,,2018/10/31 20:33,2018/10/31 20:41,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:32,2018/10/31 20:41,2018/10/31 20:39,2018/10/31 20:49,2018/10/31 20:32,2018/10/31 20:32,0:07:42,0:07:42,375,01,01,04,04,2018/10/31 20:02,2018/10/31 20:41,43404.834722222243404.8618055556,#N/A,,,,
-,-,20,2018/10/31 20:06,8043,乗客アプリ（目的地から）,1603,286,8,5,,2018/10/31 20:14,2018/10/31 20:25,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:13,2018/10/31 20:13,2018/10/31 20:27,2018/10/31 20:34,,2018/10/31 20:06,0:11:17,0:56:25,,00,07,,,2018/10/31 20:06,2018/10/31 20:25,43404.837543404.8506944444,#N/A,,,,
-,-,20,2018/10/31 20:07,8044,まちかど端末（店舗から）,0,203,9,1,,2018/10/31 20:13,2018/10/31 20:23,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/31 20:10,2018/10/31 20:10,2018/10/31 20:21,2018/10/31 20:21,,2018/10/31 20:07,0:09:29,0:09:29,,02,05,,,2018/10/31 20:07,2018/10/31 20:23,43404.838194444443404.8493055556,#N/A,,,,
-,-,20,2018/10/31 20:11,8045,乗客アプリ（目的地から）,4363,538,8,1,,2018/10/31 20:14,2018/10/31 20:18,35.450681 139.632446,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/10/31 20:16,2018/10/31 20:16,2018/10/31 20:21,2018/10/31 20:21,,2018/10/31 20:11,0:04:06,0:04:06,,00,02,,,2018/10/31 20:11,2018/10/31 20:18,43404.840972222243404.8458333333,#N/A,,,,
-,-,20,2018/10/31 20:12,8046,乗客アプリ（簡単予約）,3814,836,4,2,,2018/10/31 20:16,2018/10/31 20:25,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.445857 139.647636,ホテルモントレ横浜,2018/10/31 20:16,2018/10/31 20:16,2018/10/31 20:29,2018/10/31 20:29,,2018/10/31 20:12,0:08:20,0:16:40,,00,04,,,2018/10/31 20:12,2018/10/31 20:25,43404.841666666743404.8506944444,#N/A,,,,
-,-,20,2018/10/31 20:14,8047,まちかど端末（店舗から）,0,746,9,1,,2018/10/31 20:17,2018/10/31 20:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/31 20:18,2018/10/31 20:18,2018/10/31 20:32,2018/10/31 20:32,,2018/10/31 20:14,0:09:38,0:09:38,,00,02,,,2018/10/31 20:14,2018/10/31 20:26,43404.843055555643404.8513888889,#N/A,,,,
-,-,20,2018/10/31 20:15,8048,まちかど端末（乗降ポイントから）,0,427,3,2,,2018/10/31 20:19,2018/10/31 20:28,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 20:18,2018/10/31 20:18,2018/10/31 20:29,2018/10/31 20:29,,2018/10/31 20:15,0:09:10,0:18:20,,00,03,,,2018/10/31 20:15,2018/10/31 20:28,43404.8437543404.8527777778,#N/A,,,,
-,-,20,2018/10/31 20:20,8049,乗客アプリ（目的地から）,1742,221,3,1,,2018/10/31 20:23,2018/10/31 20:42,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:25,2018/10/31 20:25,2018/10/31 20:46,2018/10/31 20:46,,2018/10/31 20:20,0:19:21,0:19:21,,00,03,,,2018/10/31 20:20,2018/10/31 20:42,43404.847222222243404.8625,#N/A,,,,
-,-,20,2018/10/31 20:25,8051,乗客アプリ（地図から）,2828,873,4,2,,2018/10/31 20:28,2018/10/31 20:43,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 20:26,2018/10/31 20:29,2018/10/31 20:42,2018/10/31 20:53,,2018/10/31 20:25,0:14:55,0:29:50,,01,03,,,2018/10/31 20:25,2018/10/31 20:43,43404.850694444443404.8631944444,#N/A,,,,
-,-,20,2018/10/31 20:26,8052,乗客アプリ（地図から）,4398,606,3,2,,2018/10/31 20:30,2018/10/31 20:36,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/31 20:33,2018/10/31 20:33,2018/10/31 20:41,2018/10/31 20:42,,2018/10/31 20:26,0:05:30,0:11:00,,00,03,,,2018/10/31 20:26,2018/10/31 20:36,43404.851388888943404.8583333333,肯定的,,,,
-,-,20,2018/10/31 20:27,8053,乗客アプリ（目的地から）,2589,814,4,1,,2018/10/31 20:33,2018/10/31 20:41,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:34,2018/10/31 20:34,2018/10/31 20:50,2018/10/31 20:50,,2018/10/31 20:27,0:07:56,0:07:56,,00,06,,,2018/10/31 20:27,2018/10/31 20:41,43404.852083333343404.8618055556,#N/A,,,,
-,-,20,2018/10/31 20:29,8054,乗客アプリ（目的地から）,1328,469,3,1,,2018/10/31 20:36,2018/10/31 20:42,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:40,2018/10/31 20:40,2018/10/31 20:54,2018/10/31 20:54,,2018/10/31 20:29,0:06:19,0:06:19,,00,06,,,2018/10/31 20:29,2018/10/31 20:42,43404.853472222243404.8625,#N/A,,,,
-,-,20,2018/10/31 20:30,8055,乗客アプリ（地図から）,1352,69,1,1,,2018/10/31 20:33,2018/10/31 20:47,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 20:32,2018/10/31 20:34,2018/10/31 20:42,2018/10/31 20:51,,2018/10/31 20:30,0:13:44,0:13:44,,00,03,,,2018/10/31 20:30,2018/10/31 20:47,43404.854166666743404.8659722222,#N/A,,,,
-,-,20,2018/10/31 20:31,8056,乗客アプリ（地図から）,3175,307,1,1,,2018/10/31 20:43,2018/10/31 20:49,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/31 20:41,2018/10/31 20:41,2018/10/31 20:54,2018/10/31 20:54,,2018/10/31 20:31,0:06:19,0:06:19,,01,11,,,2018/10/31 20:31,2018/10/31 20:49,43404.854861111143404.8673611111,#N/A,,,,
-,-,20,2018/10/31 20:31,8057,まちかど端末（店舗から）,0,408,2,1,,2018/10/31 20:36,2018/10/31 20:49,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/31 20:34,2018/10/31 20:34,2018/10/31 20:48,2018/10/31 20:48,,2018/10/31 20:31,0:12:55,0:12:55,,01,04,,,2018/10/31 20:31,2018/10/31 20:49,43404.854861111143404.8673611111,#N/A,,,,
-,-,20,2018/10/31 20:33,8058,まちかど端末（店舗から）,0,561,8,2,,2018/10/31 20:34,2018/10/31 20:41,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:40,2018/10/31 20:40,2018/10/31 20:50,2018/10/31 20:50,,2018/10/31 20:33,0:07:06,0:14:12,,00,01,,,2018/10/31 20:33,2018/10/31 20:41,43404.8562543404.8618055556,#N/A,,,,
-,-,20,2018/10/31 20:37,8059,乗客アプリ（目的地から）,3401,620,2,1,,2018/10/31 20:41,2018/10/31 20:55,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/31 20:41,2018/10/31 20:41,2018/10/31 20:56,2018/10/31 20:56,,2018/10/31 20:37,0:13:36,0:13:36,,00,04,,,2018/10/31 20:37,2018/10/31 20:55,43404.859027777843404.8715277778,#N/A,,,,
-,-,20,2018/10/31 20:38,8060,まちかど端末（乗降ポイントから）,0,613,9,2,,2018/10/31 20:44,2018/10/31 20:49,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/31 20:46,2018/10/31 20:46,2018/10/31 20:54,2018/10/31 20:54,,2018/10/31 20:38,0:05:03,0:10:06,,00,06,,,2018/10/31 20:38,2018/10/31 20:49,43404.859722222243404.8673611111,#N/A,,,,
-,-,20,2018/10/31 20:40,8061,乗客アプリ（目的地から）,3144,374,10,1,,2018/10/31 20:43,2018/10/31 21:00,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/31 20:44,2018/10/31 20:44,2018/10/31 20:55,2018/10/31 20:55,,2018/10/31 20:40,0:16:30,0:16:30,,00,03,,,2018/10/31 20:40,2018/10/31 21:00,43404.861111111143404.875,#N/A,,,,
-,-,20,2018/10/31 20:42,8062,まちかど端末（乗降ポイントから）,0,428,2,1,,2018/10/31 20:54,2018/10/31 21:00,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/31 20:52,2018/10/31 20:52,2018/10/31 21:02,2018/10/31 21:02,,2018/10/31 20:42,0:06:11,0:06:11,,02,12,,,2018/10/31 20:42,2018/10/31 21:00,43404.862543404.875,#N/A,,,,
-,-,20,2018/10/31 20:44,8063,まちかど端末（店舗から）,0,659,10,1,,2018/10/31 20:49,2018/10/31 20:54,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 20:47,2018/10/31 20:47,2018/10/31 20:56,2018/10/31 20:56,,2018/10/31 20:44,0:04:55,0:04:55,,01,05,,,2018/10/31 20:44,2018/10/31 20:54,43404.863888888943404.8708333333,#N/A,,,,
-,-,20,2018/10/31 20:50,8064,まちかど端末（乗降ポイントから）,0,313,7,1,,2018/10/31 20:53,2018/10/31 21:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443704 139.651332,ホテルメルパルク横浜,2018/10/31 20:52,2018/10/31 20:52,2018/10/31 21:07,2018/10/31 21:16,,2018/10/31 20:50,0:19:28,0:19:28,,01,03,,,2018/10/31 20:50,2018/10/31 21:13,43404.868055555643404.8840277778,#N/A,,,,
-,-,20,2018/10/31 20:52,8065,乗客アプリ（目的地から）,1497,284,8,6,,2018/10/31 20:59,2018/10/31 21:06,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/31 21:00,2018/10/31 21:00,2018/10/31 21:15,2018/10/31 21:15,,2018/10/31 20:52,0:06:46,0:40:36,,00,07,,,2018/10/31 20:52,2018/10/31 21:06,43404.869444444443404.8791666667,#N/A,,,,
-,-,20,2018/10/31 20:52,8066,まちかど端末（店舗から）,0,382,1,1,,2018/10/31 20:56,2018/10/31 21:02,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/31 20:59,2018/10/31 20:59,2018/10/31 21:07,2018/10/31 21:07,,2018/10/31 20:52,0:06:00,0:06:00,,00,04,,,2018/10/31 20:52,2018/10/31 21:02,43404.869444444443404.8763888889,#N/A,,,,
-,-,20,2018/10/31 20:56,8068,乗客アプリ（地図から）,3598,228,3,1,,2018/10/31 21:00,2018/10/31 21:06,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 20:58,2018/10/31 20:58,2018/10/31 21:12,2018/10/31 21:12,,2018/10/31 20:56,0:05:55,0:05:55,,01,03,,,2018/10/31 20:56,2018/10/31 21:06,43404.872222222243404.8791666667,#N/A,,,,
-,-,20,2018/10/31 20:58,8069,乗客アプリ（地図から）,3674,890,7,1,,2018/10/31 21:04,2018/10/31 21:12,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/10/31 21:06,2018/10/31 21:06,2018/10/31 21:15,2018/10/31 21:15,,2018/10/31 20:58,0:08:37,0:08:37,,00,06,,,2018/10/31 20:58,2018/10/31 21:12,43404.873611111143404.8833333333,#N/A,,,,
-,☆,20,2018/10/31 20:05,8042,乗客アプリ（目的地から）,4363,196,1,1,2018/10/31 20:10,2018/10/31 20:07,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.448676 139.635696,横浜平和プラザホテル,2018/10/31 20:08,2018/10/31 20:08,2018/10/31 20:17,,,2018/10/31 20:05,,,,00,04,,,2018/10/31 20:05,1900/1/0 0:00,43404.83680555560,#N/A,,,,
-,☆,20,2018/10/31 20:24,8050,乗客アプリ（地図から）,4398,30,9,2,2018/10/31 20:25,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/31 20:27,,2018/10/31 20:39,,,2018/10/31 20:24,0:00:00,0:00:00,,00,02,,,2018/10/31 20:24,1900/1/0 0:00,43404.850,#N/A,,,,
-,☆,20,2018/10/31 20:53,8067,乗客アプリ（地図から）,3598,571,3,1,2018/10/31 20:55,,,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/31 20:54,,2018/10/31 21:09,,,2018/10/31 20:53,0:00:00,0:00:00,,00,02,,,2018/10/31 20:53,1900/1/0 0:00,43404.87013888890,#N/A,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,105 ,,,,8,,26,,,,,,,,,,,,,,,,,,,,,34 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,
