,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,18,2018/11/11 18:56,068-220-BANANA,12854,まちかど端末（乗降ポイントから）,0,157,4,1,,2018/11/11 19:10,2018/11/11 19:14,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:10,2018/11/11 19:10,2018/11/11 19:19,2018/11/11 19:19,,2018/11/11 18:56,0:04:30,0:04:30,,00,14,,,2018/11/11 18:56,2018/11/11 19:14,43415.788888888943415.8013888889,#N/A,,,
★,☆,18,2018/11/11 17:56,102-657-SNOW 102-656-SNOW,12819,乗客アプリ（簡単予約）,4173,769,6,2,2018/11/11 18:00,,,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/11/11 18:41,,2018/11/11 18:57,,2018/11/11 18:06,2018/11/11 18:06,0:00:00,0:00:00,,00,34,,,2018/11/11 17:56,1900/1/0 0:00,43415.74722222220,#N/A,,,
★,☆,18,2018/11/11 17:57,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12822,乗客アプリ（地図から）,5911,493,10,4,2018/11/11 17:59,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:14,,2018/11/11 18:22,,2018/11/11 18:07,2018/11/11 18:07,0:00:00,0:00:00,,00,06,,,2018/11/11 17:57,1900/1/0 0:00,43415.74791666670,#N/A,,,
-,☆,18,2018/11/11 18:11,003-392-BLUE 003-347-BLUE 003-352-BLUE 003-349-BLUE 008-075-BLUE 003-346-BLUE,12828,まちかど端末（店舗から）,0,338,2,6,2018/11/11 18:14,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 18:52,,2018/11/11 19:06,,,2018/11/11 18:11,0:00:00,0:00:00,,00,,,,2018/11/11 18:11,1900/1/0 0:00,43415.75763888890,#N/A,,※479行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/11 18:12,051-650-STRAWBERRY 073-114-ORANGE,12829,まちかど端末（店舗から）,0,908,1,2,2018/11/11 18:19,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:32,,2018/11/11 18:41,,,2018/11/11 18:12,0:00:00,0:00:00,,00,19,,,2018/11/11 18:12,1900/1/0 0:00,43415.75833333330,#N/A,,,
-,☆,18,2018/11/11 18:13,003-389-BLUE 003-391-BLUE 007-750-BLUE 003-390-BLUE,12830,まちかど端末（店舗から）,0,386,3,4,2018/11/11 18:13,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 18:43,,2018/11/11 18:55,,,2018/11/11 18:13,0:00:00,0:00:00,,00,30,,,2018/11/11 18:13,1900/1/0 0:00,43415.75902777780,#N/A,,※477行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/11 18:21,102-603-SNOW 102-868-SNOW,12835,乗客アプリ（地図から）,5918,831,1,2,2018/11/11 18:26,,,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 18:23,,2018/11/11 18:34,,,2018/11/11 18:21,0:00:00,0:00:00,,00,04,,,2018/11/11 18:21,1900/1/0 0:00,43415.76458333330,#N/A,,,
-,☆,18,2018/11/11 18:40,028-334-GREEN 027-839-GREEN 023-312-GREEN,12842,乗客アプリ（地図から）,5678,812,6,3,2018/11/11 19:02,2018/11/11 18:55,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 18:54,2018/11/11 18:54,2018/11/11 19:10,,,2018/11/11 18:40,,,,00,21,,,2018/11/11 18:40,1900/1/0 0:00,43415.77777777780,#N/A,,,
★,☆,18,2018/11/11 18:43,062-670-BANANA 062-691-BANANA 063-870-BANANA 063-869-BANANA,12845,乗客アプリ（地図から）,3869,424,2,4,2018/11/11 18:49,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 18:56,,2018/11/11 19:03,,2018/11/11 18:53,2018/11/11 18:53,0:00:00,0:00:00,,00,02,,,2018/11/11 18:43,1900/1/0 0:00,43415.77986111110,#N/A,,,
-,☆,18,2018/11/11 18:47,068-196-BANANA 068-195-BANANA,12847,まちかど端末（店舗から）,0,594,5,2,2018/11/11 18:51,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 18:53,,2018/11/11 19:03,,,2018/11/11 18:47,0:00:00,0:00:00,,00,05,,,2018/11/11 18:47,1900/1/0 0:00,43415.78263888890,#N/A,,※484行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/11 18:54,068-197-BANANA 068-195-BANANA 068-201-BANANA,12852,まちかど端末（店舗から）,0,332,8,3,2018/11/11 19:12,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 19:12,,2018/11/11 19:22,,,2018/11/11 18:54,0:00:00,0:00:00,,00,,,,2018/11/11 18:54,1900/1/0 0:00,43415.78750,#N/A,,※483行と同一人物と思われるため一番短いものを採用,
★,-,19,2018/11/11 18:55,062-814-BANANA 062-816-BANANA 062-815-BANANA,12853,乗客アプリ（地図から）,5631,813,6,3,,2018/11/11 19:05,2018/11/11 19:13,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/11/11 19:05,2018/11/11 19:05,2018/11/11 19:16,2018/11/11 19:16,2018/11/11 19:05,2018/11/11 19:05,0:08:06,0:24:18,728,00,00,04,03,2018/11/11 18:55,2018/11/11 19:13,43415.788194444443415.8006944444,肯定的,,,
★,-,19,2018/11/11 18:59,018-179-RED 026-444-GREEN 018-178-RED,12855,乗客アプリ（目的地から）,5932,703,2,3,,2018/11/11 19:06,2018/11/11 19:17,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 19:09,2018/11/11 19:09,2018/11/11 19:24,2018/11/11 19:24,2018/11/11 19:09,2018/11/11 19:09,0:11:03,0:33:09,,00,00,,,2018/11/11 18:59,2018/11/11 19:17,43415.790972222243415.8034722222,#N/A,,,
-,-,19,2018/11/11 19:00,018-156-RED 018-157-RED 018-149-RED 018-158-RED 018-142-RED 018-148-RED,12856,まちかど端末（乗降ポイントから）,0,816,8,6,,2018/11/11 19:19,2018/11/11 19:25,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:22,2018/11/11 19:22,2018/11/11 19:37,2018/11/11 19:37,,2018/11/11 19:00,0:06:12,0:37:12,,00,19,,,2018/11/11 19:00,2018/11/11 19:25,43415.791666666743415.8090277778,#N/A,,,
-,-,19,2018/11/11 19:04,063-754-BANANA,12857,まちかど端末（店舗から）,0,345,10,1,,2018/11/11 19:10,2018/11/11 19:17,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/11 19:14,2018/11/11 19:14,2018/11/11 19:22,2018/11/11 19:22,,2018/11/11 19:04,0:07:13,0:07:13,,00,05,,,2018/11/11 19:04,2018/11/11 19:17,43415.794444444443415.8034722222,#N/A,,,
-,-,19,2018/11/11 19:06,102-883-SNOW,12858,乗客アプリ（地図から）,3175,963,9,1,,2018/11/11 19:13,2018/11/11 19:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 19:20,2018/11/11 19:20,2018/11/11 19:28,2018/11/11 19:28,,2018/11/11 19:06,0:06:45,0:06:45,,00,07,,,2018/11/11 19:06,2018/11/11 19:19,43415.795833333343415.8048611111,#N/A,,,
-,-,19,2018/11/11 19:07,028-334-GREEN 027-839-GREEN 023-312-GREEN,12859,乗客アプリ（地図から）,5678,547,2,3,,2018/11/11 19:11,2018/11/11 19:24,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 19:11,2018/11/11 19:11,2018/11/11 19:33,2018/11/11 19:33,,2018/11/11 19:07,0:13:30,0:40:30,,00,03,,,2018/11/11 19:07,2018/11/11 19:24,43415.796527777843415.8083333333,#N/A,,,
-,-,19,2018/11/11 19:08,010-031-RED 010-033-RED,12860,まちかど端末（乗降ポイントから）,0,838,3,2,,2018/11/11 19:10,2018/11/11 19:27,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/11/11 19:09,2018/11/11 19:09,2018/11/11 19:23,2018/11/11 19:23,,2018/11/11 19:08,0:16:26,0:32:52,,01,02,,,2018/11/11 19:08,2018/11/11 19:27,43415.797222222243415.8104166667,#N/A,,,
-,-,19,2018/11/11 19:11,166-697-agekke,12861,乗客アプリ（目的地から）,1334,301,5,1,,2018/11/11 19:18,2018/11/11 19:25,35.450447 139.635947,みなとみらい線　馬車道駅,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 19:16,2018/11/11 19:16,2018/11/11 19:25,2018/11/11 19:25,,2018/11/11 19:11,0:07:20,0:07:20,,01,07,,,2018/11/11 19:11,2018/11/11 19:25,43415.799305555643415.8090277778,#N/A,,,
-,-,19,2018/11/11 19:14,068-271-BANANA 068-270-BANANA 068-221-BANANA,12862,まちかど端末（店舗から）,0,136,4,3,,2018/11/11 19:20,2018/11/11 19:29,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 19:23,2018/11/11 19:23,2018/11/11 19:36,2018/11/11 19:36,,2018/11/11 19:14,0:09:19,0:27:57,,00,06,,,2018/11/11 19:14,2018/11/11 19:29,43415.801388888943415.8118055556,#N/A,,,
★,-,19,2018/11/11 19:16,102-603-SNOW 102-868-SNOW,12863,乗客アプリ（地図から）,5918,263,3,2,,2018/11/11 19:22,2018/11/11 19:31,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/11 19:26,2018/11/11 19:26,2018/11/11 19:44,2018/11/11 19:44,2018/11/11 19:26,2018/11/11 19:26,0:09:43,0:19:26,,00,00,,,2018/11/11 19:16,2018/11/11 19:31,43415.802777777843415.8131944444,#N/A,,,
-,-,19,2018/11/11 19:16,074-169-ORANGE 068-331-BANANA,12864,まちかど端末（乗降ポイントから）,0,355,13,2,,2018/11/11 19:23,2018/11/11 19:29,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 19:23,2018/11/11 19:23,2018/11/11 19:33,2018/11/11 19:33,,2018/11/11 19:16,0:06:48,0:13:36,,00,06,,,2018/11/11 19:16,2018/11/11 19:29,43415.802777777843415.8118055556,#N/A,,,
-,-,19,2018/11/11 19:16,111-616-SUN 111-718-SUN 111-700-SUN 111-719-SUN,12865,乗客アプリ（地図から）,3706,734,11,4,,2018/11/11 19:24,2018/11/11 19:38,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 19:24,2018/11/11 19:24,2018/11/11 19:39,2018/11/11 19:39,,2018/11/11 19:16,0:14:21,0:57:24,,00,07,,,2018/11/11 19:16,2018/11/11 19:38,43415.802777777843415.8180555556,#N/A,,,
-,-,19,2018/11/11 19:20,073-734-ORANGE 019-812-RED,12866,乗客アプリ（地図から）,5954,865,10,2,,2018/11/11 19:26,2018/11/11 19:36,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 19:24,2018/11/11 19:24,2018/11/11 19:38,2018/11/11 19:38,,2018/11/11 19:20,0:09:49,0:19:38,,02,06,,,2018/11/11 19:20,2018/11/11 19:36,43415.805555555643415.8166666667,#N/A,,,
-,-,19,2018/11/11 19:29,167-497-CAKE,12867,乗客アプリWeb（地図から）,4622,883,8,1,,2018/11/11 19:31,2018/11/11 19:38,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 19:32,2018/11/11 19:32,2018/11/11 19:39,2018/11/11 19:39,,2018/11/11 19:29,0:06:20,0:06:20,,00,02,,,2018/11/11 19:29,2018/11/11 19:38,43415.811805555643415.8180555556,肯定的,,,
-,-,19,2018/11/11 19:30,006-290-BLUE,12868,乗客アプリ（地図から）,3537,944,6,1,,2018/11/11 19:34,2018/11/11 19:40,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:34,2018/11/11 19:34,2018/11/11 19:44,2018/11/11 19:44,,2018/11/11 19:30,0:05:44,0:05:44,,00,04,,,2018/11/11 19:30,2018/11/11 19:40,43415.812543415.8194444444,#N/A,,,
-,-,19,2018/11/11 19:38,112-628-SUN 111-793-SUN 112-629-SUN,12869,乗客アプリ（地図から）,2759,311,10,3,,2018/11/11 19:42,2018/11/11 19:49,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 19:41,2018/11/11 19:41,2018/11/11 19:54,2018/11/11 19:54,,2018/11/11 19:38,0:06:43,0:20:09,,01,04,,,2018/11/11 19:38,2018/11/11 19:49,43415.818055555643415.8256944444,肯定的,,,
-,-,19,2018/11/11 19:40,166-697-agekke,12870,まちかど端末（乗降ポイントから）,0,636,13,1,,2018/11/11 19:45,2018/11/11 19:55,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 19:43,2018/11/11 19:43,2018/11/11 20:00,2018/11/11 20:00,,2018/11/11 19:40,0:09:40,0:09:40,,02,05,,,2018/11/11 19:40,2018/11/11 19:55,43415.819444444443415.8298611111,#N/A,,,
-,-,19,2018/11/11 19:40,102-699-SNOW 102-698-SNOW 102-701-SNOW 102-700-SNOW,12871,乗客アプリ（簡単予約）,3208,116,6,4,,2018/11/11 19:44,2018/11/11 19:49,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 19:42,2018/11/11 19:42,2018/11/11 19:54,2018/11/11 19:54,,2018/11/11 19:40,0:05:36,0:22:24,,01,03,,,2018/11/11 19:40,2018/11/11 19:49,43415.819444444443415.8256944444,肯定的,,,
★,-,19,2018/11/11 19:44,167-510-CAKE,12872,乗客アプリ（目的地から）,2669,817,11,1,,2018/11/11 19:50,2018/11/11 19:55,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 19:54,2018/11/11 19:54,2018/11/11 20:02,2018/11/11 20:02,2018/11/11 19:54,2018/11/11 19:54,0:04:58,0:04:58,,00,00,,,2018/11/11 19:44,2018/11/11 19:55,43415.822222222243415.8298611111,肯定的,,,
-,-,19,2018/11/11 19:45,063-658-BANANA 064-136-BANANA,12873,まちかど端末（店舗から）,0,668,4,2,,2018/11/11 19:51,2018/11/11 19:56,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:50,2018/11/11 19:50,2018/11/11 19:56,2018/11/11 19:56,,2018/11/11 19:45,0:05:25,0:10:50,,00,06,,,2018/11/11 19:45,2018/11/11 19:56,43415.822916666743415.8305555556,#N/A,,,
-,-,19,2018/11/11 19:51,018-247-RED 018-246-RED 018-244-RED 018-245-RED,12874,乗客アプリ（目的地から）,5959,153,9,4,,2018/11/11 19:55,2018/11/11 19:57,35.454389 139.630904,横浜ランドマークタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:56,2018/11/11 19:56,2018/11/11 20:03,2018/11/11 20:03,,2018/11/11 19:51,0:02:05,0:08:20,,00,03,,,2018/11/11 19:51,2018/11/11 19:57,43415.827083333343415.83125,肯定的,,,
★,-,20,2018/11/11 19:52,068-196-BANANA 068-197-BANANA 068-201-BANANA,12875,乗客アプリ（目的地から）,5956,439,6,3,,2018/11/11 20:50,2018/11/11 20:59,35.452963 139.642093,横浜赤レンガ倉庫,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/11 20:52,2018/11/11 20:52,2018/11/11 21:04,2018/11/11 21:07,2018/11/11 20:52,2018/11/11 20:52,0:08:48,0:26:24,404,00,00,03,03,2018/11/11 19:52,2018/11/11 20:59,43415.827777777843415.8743055556,#N/A,,,
★,-,20,2018/11/11 19:56,002-874-BLUE,12876,まちかど端末（店舗から）,0,251,5,1,,2018/11/11 20:05,2018/11/11 20:11,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/11 20:06,2018/11/11 20:06,2018/11/11 20:14,2018/11/11 20:14,2018/11/11 20:06,2018/11/11 20:06,0:05:38,0:05:38,,00,00,,,2018/11/11 19:56,2018/11/11 20:11,43415.830555555643415.8409722222,#N/A,,,
-,-,20,2018/11/11 20:04,102-663-SNOW 112-356-SUN,12878,乗客アプリ（地図から）,5958,93,1,2,,2018/11/11 20:07,2018/11/11 20:19,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 20:07,2018/11/11 20:07,2018/11/11 20:23,2018/11/11 20:23,,2018/11/11 20:04,0:11:27,0:22:54,,00,03,,,2018/11/11 20:04,2018/11/11 20:19,43415.836111111143415.8465277778,肯定的,,,
★,-,20,2018/11/11 20:04,068-353-BANANA 068-354-BANANA 068-352-BANANA 068-351-BANANA,12879,乗客アプリ（簡単予約）,5928,458,9,4,,2018/11/11 20:14,2018/11/11 20:24,35.453715 139.638133,横浜ワールドポーターズ,35.443704 139.651332,ホテルメルパルク横浜,2018/11/11 20:14,2018/11/11 20:14,2018/11/11 20:29,2018/11/11 20:29,2018/11/11 20:14,2018/11/11 20:14,0:10:08,0:40:32,,00,00,,,2018/11/11 20:04,2018/11/11 20:24,43415.836111111143415.85,肯定的,,,
-,-,20,2018/11/11 20:10,067-042-BANANA,12880,乗客アプリ（地図から）,3481,708,4,1,,2018/11/11 20:11,2018/11/11 20:18,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 20:12,2018/11/11 20:12,2018/11/11 20:21,2018/11/11 20:21,,2018/11/11 20:10,0:06:44,0:06:44,,00,01,,,2018/11/11 20:10,2018/11/11 20:18,43415.840277777843415.8458333333,肯定的,,,
-,-,20,2018/11/11 20:11,001-943-BLUE 001-944-BLUE 001-945-BLUE 066-791-BANANA 065-727-BANANA 001-950-BLUE,12881,乗客アプリ（地図から）,2855,548,2,6,,2018/11/11 20:15,2018/11/11 20:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 20:13,2018/11/11 20:13,2018/11/11 20:33,2018/11/11 20:33,,2018/11/11 20:11,0:09:18,0:55:48,,01,03,,,2018/11/11 20:11,2018/11/11 20:24,43415.840972222243415.85,#N/A,,,
-,-,20,2018/11/11 20:12,111-245-SUN 110-518-SUN 111-246-SUN,12882,乗客アプリ（簡単予約）,4624,950,5,3,,2018/11/11 20:16,2018/11/11 20:23,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 20:15,2018/11/11 20:15,2018/11/11 20:28,2018/11/11 20:28,,2018/11/11 20:12,0:06:48,0:20:24,,01,03,,,2018/11/11 20:12,2018/11/11 20:23,43415.841666666743415.8493055556,肯定的,,,
★,-,20,2018/11/11 20:13,002-872-BLUE 002-871-BLUE,12883,乗客アプリ（地図から）,4613,960,4,2,,2018/11/11 20:23,2018/11/11 20:36,35.441441 139.648505,横浜中華街朱雀門,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 20:23,2018/11/11 20:23,2018/11/11 20:36,2018/11/11 20:36,2018/11/11 20:23,2018/11/11 20:23,0:13:04,0:26:08,,00,00,,,2018/11/11 20:13,2018/11/11 20:36,43415.842361111143415.8583333333,#N/A,,,
-,-,20,2018/11/11 20:15,018-145-RED 022-185-GREEN,12885,乗客アプリ（目的地から）,1358,244,10,2,,2018/11/11 20:21,2018/11/11 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 20:22,2018/11/11 20:22,2018/11/11 20:33,2018/11/11 20:39,,2018/11/11 20:15,0:10:12,0:20:24,,00,06,,,2018/11/11 20:15,2018/11/11 20:31,43415.8437543415.8548611111,#N/A,,,
-,-,20,2018/11/11 20:15,019-528-RED 019-529-RED,12886,乗客アプリ（簡単予約）,4795,11,8,2,,2018/11/11 20:20,2018/11/11 20:29,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/11 20:21,2018/11/11 20:21,2018/11/11 20:32,2018/11/11 20:32,,2018/11/11 20:15,0:08:48,0:17:36,,00,04,,,2018/11/11 20:15,2018/11/11 20:29,43415.8437543415.8534722222,#N/A,,,
★,-,20,2018/11/11 20:17,019-934-RED 019-935-RED 022-329-GREEN,12887,乗客アプリ（目的地から）,4019,452,10,3,,2018/11/11 20:26,2018/11/11 20:32,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 20:27,2018/11/11 20:27,2018/11/11 20:40,2018/11/11 20:40,2018/11/11 20:27,2018/11/11 20:27,0:06:02,0:18:06,,00,00,,,2018/11/11 20:17,2018/11/11 20:32,43415.845138888943415.8555555556,#N/A,,,
-,-,20,2018/11/11 20:18,166-683-agekke,12888,乗客アプリ（地図から）,1727,639,6,1,,2018/11/11 20:21,2018/11/11 20:28,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 20:23,2018/11/11 20:23,2018/11/11 20:35,2018/11/11 20:35,,2018/11/11 20:18,0:07:11,0:07:11,,00,02,,,2018/11/11 20:18,2018/11/11 20:28,43415.845833333343415.8527777778,#N/A,,,
-,-,20,2018/11/11 20:19,019-346-RED 019-349-RED,12889,乗客アプリ（簡単予約）,5067,699,5,2,,2018/11/11 20:23,2018/11/11 20:36,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 20:24,2018/11/11 20:25,2018/11/11 20:41,2018/11/11 20:44,,2018/11/11 20:19,0:13:17,0:26:34,,00,03,,,2018/11/11 20:19,2018/11/11 20:36,43415.846527777843415.8583333333,#N/A,,,
-,-,20,2018/11/11 20:20,062-814-BANANA 062-816-BANANA 062-815-BANANA,12890,乗客アプリ（地図から）,5631,88,3,3,,2018/11/11 20:28,2018/11/11 20:34,35.443908 139.635249,イセザキ・モール,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/11 20:28,2018/11/11 20:28,2018/11/11 20:39,2018/11/11 20:39,,2018/11/11 20:20,0:06:12,0:18:36,,00,08,,,2018/11/11 20:20,2018/11/11 20:34,43415.847222222243415.8569444444,#N/A,,,
