,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,-,19,2018/11/7 19:53,113-649-SUN,10903,乗客アプリ（目的地から）,5215,402,5,1,,2018/11/7 20:00,2018/11/7 20:04,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 20:03,2018/11/7 20:03,2018/11/7 20:09,2018/11/7 20:09,,2018/11/7 19:53,0:04:24,0:04:24,,00,06,,,2018/11/7 19:53,2018/11/7 20:04,43411.828472222243411.8361111111,#N/A,,,
-,-,19,2018/11/7 19:54,074-494-ORANGE 074-495-ORANGE,10904,乗客アプリ（目的地から）,3799,505,4,2,,2018/11/7 20:02,2018/11/7 20:10,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/7 20:02,2018/11/7 20:02,2018/11/7 20:16,2018/11/7 20:16,,2018/11/7 19:54,0:07:28,0:14:56,,00,08,,,2018/11/7 19:54,2018/11/7 20:10,43411.829166666743411.8402777778,#N/A,,,
-,-,19,2018/11/7 19:57,065-371-BANANA,10905,まちかど端末（店舗から）,0,333,6,1,,2018/11/7 20:03,2018/11/7 20:10,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/11/7 20:13,2018/11/7 20:13,2018/11/7 20:24,2018/11/7 20:24,,2018/11/7 19:57,0:06:54,0:06:54,,00,06,,,2018/11/7 19:57,2018/11/7 20:10,43411.8312543411.8402777778,#N/A,,,
★,☆,19,2018/11/7 18:55,063-261-BANANA,10875,乗客アプリ（地図から）,3445,206,10,1,2018/11/7 18:55,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/7 19:05,,2018/11/7 19:19,,2018/11/7 19:05,2018/11/7 19:05,0:00:00,0:00:00,,00,00,,,2018/11/7 18:55,1900/1/0 0:00,43411.78819444440,#N/A,,,
-,☆,19,2018/11/7 19:24,023-685-GREEN,10885,乗客アプリ（目的地から）,3030,41,3,1,2018/11/7 19:25,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/7 19:26,,2018/11/7 19:33,,,2018/11/7 19:24,0:00:00,0:00:00,,00,02,,,2018/11/7 19:24,1900/1/0 0:00,43411.80833333330,#N/A,,,
-,☆,19,2018/11/7 19:43,072-278-ORANGE,10895,乗客アプリ（目的地から）,5446,841,4,1,2018/11/7 19:51,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441441 139.648505,横浜中華街朱雀門,2018/11/7 19:50,,2018/11/7 20:04,,,2018/11/7 19:43,0:00:00,0:00:00,,00,08,,,2018/11/7 19:43,1900/1/0 0:00,43411.82152777780,#N/A,,,
★,-,20,2018/11/7 19:52,016-423-RED,10900,乗客アプリ（地図から）,3293,385,8,1,,2018/11/7 20:00,2018/11/7 20:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/7 20:02,2018/11/7 20:02,2018/11/7 20:18,2018/11/7 20:18,2018/11/7 20:02,2018/11/7 20:02,0:11:46,0:11:46,271,00,00,03,03,2018/11/7 19:52,2018/11/7 20:11,43411.827777777843411.8409722222,#N/A,,,
-,-,20,2018/11/7 20:00,065-322-BANANA,10906,乗客アプリ（地図から）,5359,300,9,1,,2018/11/7 20:04,2018/11/7 20:15,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/7 20:04,2018/11/7 20:04,2018/11/7 20:19,2018/11/7 20:19,,2018/11/7 20:00,0:11:15,0:11:15,,00,04,,,2018/11/7 20:00,2018/11/7 20:15,43411.833333333343411.84375,#N/A,,,
★,-,20,2018/11/7 20:03,019-378-RED,10907,まちかど端末（店舗から）,0,367,1,1,,2018/11/7 20:12,2018/11/7 20:18,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 20:12,2018/11/7 20:12,2018/11/7 20:21,2018/11/7 20:21,2018/11/7 20:12,2018/11/7 20:12,0:06:06,0:06:06,,00,00,,,2018/11/7 20:03,2018/11/7 20:18,43411.835416666743411.8458333333,#N/A,,,
-,-,20,2018/11/7 20:06,007-588-BLUE,10908,乗客アプリ（目的地から）,1358,374,5,1,,2018/11/7 20:09,2018/11/7 20:14,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 20:12,2018/11/7 20:12,2018/11/7 20:21,2018/11/7 20:21,,2018/11/7 20:06,0:04:30,0:04:30,,00,03,,,2018/11/7 20:06,2018/11/7 20:14,43411.837543411.8430555556,#N/A,,,
-,-,20,2018/11/7 20:07,066-401-BANANA,10909,乗客アプリ（地図から）,3713,414,3,1,,2018/11/7 20:10,2018/11/7 20:22,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 20:11,2018/11/7 20:11,2018/11/7 20:28,2018/11/7 20:28,,2018/11/7 20:07,0:11:57,0:11:57,,00,03,,,2018/11/7 20:07,2018/11/7 20:22,43411.838194444443411.8486111111,#N/A,,,
-,-,20,2018/11/7 20:07,075-116-ORANGE 074-144-ORANGE 074-142-ORANGE 064-752-BANANA 066-863-BANANA,10910,まちかど端末（店舗から）,0,906,2,5,,2018/11/7 20:17,2018/11/7 20:26,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/7 20:15,2018/11/7 20:15,2018/11/7 20:25,2018/11/7 20:25,,2018/11/7 20:07,0:08:06,0:40:30,,02,10,,,2018/11/7 20:07,2018/11/7 20:26,43411.838194444443411.8513888889,#N/A,,,
-,-,20,2018/11/7 20:08,022-209-GREEN 020-238-GREEN,10911,まちかど端末（店舗から）,0,827,9,2,,2018/11/7 20:16,2018/11/7 20:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 20:18,2018/11/7 20:18,2018/11/7 20:24,2018/11/7 20:24,,2018/11/7 20:08,0:03:42,0:07:24,,00,07,,,2018/11/7 20:08,2018/11/7 20:20,43411.838888888943411.8472222222,#N/A,,,
-,-,20,2018/11/7 20:10,004-384-BLUE,10913,乗客アプリ（目的地から）,3839,245,4,1,,2018/11/7 20:19,2018/11/7 20:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/7 20:19,2018/11/7 20:19,2018/11/7 20:27,2018/11/7 20:27,,2018/11/7 20:10,0:03:03,0:03:03,,00,09,,,2018/11/7 20:10,2018/11/7 20:23,43411.840277777843411.8493055556,肯定的,,,
★,-,20,2018/11/7 20:17,166-643-agekke,10914,乗客アプリ（地図から）,5169,61,5,1,,2018/11/7 20:21,2018/11/7 20:30,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/7 20:27,2018/11/7 20:27,2018/11/7 20:42,2018/11/7 20:42,2018/11/7 20:27,2018/11/7 20:27,0:09:49,0:09:49,,00,00,,,2018/11/7 20:17,2018/11/7 20:30,43411.845138888943411.8541666667,#N/A,,,
-,-,20,2018/11/7 20:18,166-650-agekke 166-638-agekke 166-658-agekke,10915,まちかど端末（乗降ポイントから）,0,751,10,3,,2018/11/7 20:22,2018/11/7 20:30,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/7 20:24,2018/11/7 20:24,2018/11/7 20:34,2018/11/7 20:34,,2018/11/7 20:18,0:07:43,0:23:09,,00,04,,,2018/11/7 20:18,2018/11/7 20:30,43411.845833333343411.8541666667,#N/A,,,
-,-,20,2018/11/7 20:21,108-174-SNOW,10916,乗客アプリ（地図から）,3481,791,8,1,,2018/11/7 20:26,2018/11/7 20:41,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/7 20:28,2018/11/7 20:28,2018/11/7 20:37,2018/11/7 20:37,,2018/11/7 20:21,0:14:56,0:14:56,,00,05,,,2018/11/7 20:21,2018/11/7 20:41,43411.847916666743411.8618055556,肯定的,,,
★,-,20,2018/11/7 20:27,073-651-ORANGE 063-426-BANANA,10917,まちかど端末（店舗から）,0,662,8,2,,2018/11/7 20:39,2018/11/7 20:48,35.445857 139.647636,ホテルモントレ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/11/7 20:36,2018/11/7 20:36,2018/11/7 20:49,2018/11/7 20:49,2018/11/7 20:36,2018/11/7 20:36,0:09:11,0:18:22,,02,02,,,2018/11/7 20:27,2018/11/7 20:48,43411.852083333343411.8666666667,#N/A,,,
★,-,20,2018/11/7 20:33,072-012-ORANGE,10918,乗客アプリ（目的地から）,4054,75,4,1,,2018/11/7 20:37,2018/11/7 20:51,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/7 20:43,2018/11/7 20:43,2018/11/7 20:51,2018/11/7 20:51,2018/11/7 20:43,2018/11/7 20:43,0:13:50,0:13:50,,00,00,,,2018/11/7 20:33,2018/11/7 20:51,43411.8562543411.86875,肯定的,,,
-,-,20,2018/11/7 20:33,166-651-agekke,10919,乗客アプリ（地図から）,2335,516,9,1,,2018/11/7 20:38,2018/11/7 20:46,35.441441 139.648505,横浜中華街朱雀門,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/7 20:38,2018/11/7 20:38,2018/11/7 20:54,2018/11/7 20:54,,2018/11/7 20:33,0:07:42,0:07:42,,00,05,,,2018/11/7 20:33,2018/11/7 20:46,43411.8562543411.8652777778,#N/A,,,
-,-,20,2018/11/7 20:34,074-494-ORANGE 074-495-ORANGE,10920,乗客アプリ（目的地から）,3799,154,2,2,,2018/11/7 20:39,2018/11/7 20:49,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/7 20:40,2018/11/7 20:40,2018/11/7 20:50,2018/11/7 20:50,,2018/11/7 20:34,0:09:39,0:19:18,,00,05,,,2018/11/7 20:34,2018/11/7 20:49,43411.856944444443411.8673611111,#N/A,,,
-,-,20,2018/11/7 20:37,167-410-CAKE,10921,乗客アプリWeb（目的地から）,5447,792,5,2,,2018/11/7 20:42,2018/11/7 20:52,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/7 20:43,2018/11/7 20:43,2018/11/7 20:55,2018/11/7 20:55,,2018/11/7 20:37,0:09:10,0:18:20,,00,05,,,2018/11/7 20:37,2018/11/7 20:52,43411.859027777843411.8694444444,#N/A,,,
-,-,20,2018/11/7 20:37,006-868-BLUE,10922,乗客アプリ（目的地から）,2823,579,10,1,,2018/11/7 20:38,2018/11/7 20:42,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/7 20:39,2018/11/7 20:39,2018/11/7 20:51,2018/11/7 20:51,,2018/11/7 20:37,0:03:55,0:03:55,,00,01,,,2018/11/7 20:37,2018/11/7 20:42,43411.859027777843411.8625,#N/A,,,
-,-,20,2018/11/7 20:47,022-209-GREEN 020-238-GREEN,10923,まちかど端末（店舗から）,0,374,7,2,,2018/11/7 20:50,2018/11/7 20:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/7 20:49,2018/11/7 20:49,2018/11/7 20:58,2018/11/7 20:58,,2018/11/7 20:47,0:05:14,0:10:28,,01,03,,,2018/11/7 20:47,2018/11/7 20:56,43411.865972222243411.8722222222,#N/A,,,
-,-,20,2018/11/7 20:49,018-001-RED 019-942-RED,10924,乗客アプリ（地図から）,4852,872,6,2,,2018/11/7 20:51,2018/11/7 20:54,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/7 20:51,2018/11/7 20:51,2018/11/7 20:59,2018/11/7 20:59,,2018/11/7 20:49,0:03:36,0:07:12,,00,01,,,2018/11/7 20:49,2018/11/7 20:54,43411.867361111143411.8708333333,#N/A,,,
-,-,20,2018/11/7 20:58,004-384-BLUE,10925,乗客アプリ（目的地から）,3839,966,3,1,,2018/11/7 21:00,2018/11/7 21:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/7 21:01,2018/11/7 21:01,2018/11/7 21:10,2018/11/7 21:10,,2018/11/7 20:58,0:04:50,0:04:50,,00,02,,,2018/11/7 20:58,2018/11/7 21:05,43411.873611111143411.8784722222,#N/A,,,
-,-,20,2018/11/7 20:59,019-476-RED 019-477-RED 019-478-RED 028-626-GREEN,10926,まちかど端末（店舗から）,0,550,7,4,,2018/11/7 21:04,2018/11/7 21:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 21:02,2018/11/7 21:02,2018/11/7 21:14,2018/11/7 21:14,,2018/11/7 20:59,0:05:43,0:22:52,,01,04,,,2018/11/7 20:59,2018/11/7 21:09,43411.874305555643411.88125,#N/A,,,
-,☆,20,2018/11/7 20:09,029-860-GREEN 029-859-GREEN,10912,乗客アプリ（地図から）,4393,399,7,2,2018/11/7 20:13,,,35.443908 139.635249,イセザキ・モール,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/7 20:11,,2018/11/7 20:20,,,2018/11/7 20:09,0:00:00,0:00:00,,00,04,,,2018/11/7 20:09,1900/1/0 0:00,43411.83958333330,#N/A,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,
