,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,☆,20,2018/11/13 19:01,007-706-BLUE,13637,乗客アプリ（地図から）,2535,991,5,1,2018/11/13 19:01,,,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 19:08,,2018/11/13 19:24,,,2018/11/13 19:01,0:00:00,0:00:00,,00,,,,2018/11/13 19:01,1900/1/0 0:00,43417.79236111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:02,007-706-BLUE,13638,乗客アプリ（地図から）,2535,561,5,1,2018/11/13 19:03,,,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 19:08,,2018/11/13 19:24,,,2018/11/13 19:02,0:00:00,0:00:00,,00,,,,2018/11/13 19:02,1900/1/0 0:00,43417.79305555560,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:04,007-706-BLUE,13640,乗客アプリ（目的地から）,2535,365,5,1,2018/11/13 19:04,,,35.441002 139.650809,横浜元町ショッピングストリート,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/13 19:08,,2018/11/13 19:24,,,2018/11/13 19:04,0:00:00,0:00:00,,00,,,,2018/11/13 19:04,1900/1/0 0:00,43417.79444444440,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:05,007-706-BLUE,13642,乗客アプリ（地図から）,2535,14,5,1,2018/11/13 19:05,,,35.441441 139.648505,横浜中華街朱雀門,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/13 19:07,,2018/11/13 19:21,,,2018/11/13 19:05,0:00:00,0:00:00,,00,01,,,2018/11/13 19:05,1900/1/0 0:00,43417.79513888890,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:09,007-706-BLUE,13646,乗客アプリ（地図から）,2535,224,8,1,2018/11/13 19:09,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/13 19:12,,2018/11/13 19:31,,,2018/11/13 19:09,0:00:00,0:00:00,,00,,,,2018/11/13 19:09,1900/1/0 0:00,43417.79791666670,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:14,062-565-BANANA 026-375-GREEN 026-882-GREEN 103-608-SNOW,13652,乗客アプリ（地図から）,6063,377,9,4,2018/11/13 19:14,,,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 19:21,,2018/11/13 19:35,,,2018/11/13 19:14,0:00:00,0:00:00,,00,07,,,2018/11/13 19:14,1900/1/0 0:00,43417.80138888890,#N/A,,,
-,☆,20,2018/11/13 19:14,105-869-SNOW,13653,乗客アプリ（地図から）,6139,813,9,1,2018/11/13 19:20,,,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 19:16,,2018/11/13 19:32,,,2018/11/13 19:14,0:00:00,0:00:00,,00,05,,,2018/11/13 19:14,1900/1/0 0:00,43417.80138888890,#N/A,,,
-,☆,20,2018/11/13 19:15,006-289-BLUE,13656,乗客アプリ（地図から）,3537,697,2,1,2018/11/13 19:16,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:24,,2018/11/13 19:34,,,2018/11/13 19:15,0:00:00,0:00:00,,00,08,,,2018/11/13 19:15,1900/1/0 0:00,43417.80208333330,#N/A,,,
-,☆,20,2018/11/13 19:22,102-525-SNOW,13660,まちかど端末（店舗から）,0,322,9,1,2018/11/13 19:39,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:24,,2018/11/13 19:35,,,2018/11/13 19:22,0:00:00,0:00:00,,00,17,,,2018/11/13 19:22,1900/1/0 0:00,43417.80694444440,#N/A,,,
-,☆,20,2018/11/13 19:25,007-706-BLUE,13661,乗客アプリ（地図から）,2535,962,6,1,2018/11/13 19:27,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 19:28,,2018/11/13 19:36,,,2018/11/13 19:25,0:00:00,0:00:00,,00,03,,,2018/11/13 19:25,1900/1/0 0:00,43417.80902777780,#N/A,,,
-,☆,20,2018/11/13 19:30,167-625-CAKE,13664,乗客アプリ（目的地から）,6132,235,7,2,2018/11/13 19:36,,,35.453715 139.638133,横浜ワールドポーターズ,35.443659 139.650847,横浜マリンタワー,2018/11/13 19:33,,2018/11/13 19:46,,,2018/11/13 19:30,0:00:00,0:00:00,,00,,,,2018/11/13 19:30,1900/1/0 0:00,43417.81250,#N/A,,※404行と同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:39,167-625-CAKE,13668,乗客アプリ（目的地から）,6132,353,7,1,2018/11/13 19:40,,,35.453715 139.638133,横浜ワールドポーターズ,35.443659 139.650847,横浜マリンタワー,2018/11/13 19:42,,2018/11/13 19:53,,,2018/11/13 19:39,0:00:00,0:00:00,,00,02,,,2018/11/13 19:39,1900/1/0 0:00,43417.818750,#N/A,,※403行と同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 19:59,062-671-BANANA,13677,乗客アプリ（地図から）,3445,103,9,1,2018/11/13 20:00,,,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 20:01,,2018/11/13 20:18,,,2018/11/13 19:59,0:00:00,0:00:00,,00,01,,,2018/11/13 19:59,1900/1/0 0:00,43417.83263888890,#N/A,,,
-,☆,20,2018/11/13 19:59,007-706-BLUE,13678,乗客アプリ（地図から）,2535,840,6,1,2018/11/13 19:59,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 20:00,,2018/11/13 20:11,,,2018/11/13 19:59,0:00:00,0:00:00,,00,01,,,2018/11/13 19:59,1900/1/0 0:00,43417.83263888890,#N/A,,,
★,-,20,2018/11/13 19:15,025-759-GREEN,13655,乗客アプリ（地図から）,3025,169,1,1,,2018/11/13 20:09,2018/11/13 20:16,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 20:15,2018/11/13 20:15,2018/11/13 20:25,2018/11/13 20:25,2018/11/13 20:15,2018/11/13 20:15,0:07:16,0:07:16,347,00,00,02,02,2018/11/13 19:15,2018/11/13 20:16,43417.802083333343417.8444444444,#N/A,,,
★,-,20,2018/11/13 19:55,001-037-BLUE,13674,まちかど端末（店舗から）,0,913,8,1,,2018/11/13 20:04,2018/11/13 20:10,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 20:05,2018/11/13 20:05,2018/11/13 20:13,2018/11/13 20:13,2018/11/13 20:05,2018/11/13 20:05,0:05:33,0:05:33,,00,00,,,2018/11/13 19:55,2018/11/13 20:10,43417.829861111143417.8402777778,#N/A,,,
★,-,20,2018/11/13 19:57,051-837-STRAWBERRY 051-839-STRAWBERRY,13676,乗客アプリ（簡単予約）,6152,697,10,2,,2018/11/13 20:05,2018/11/13 20:14,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/13 20:07,2018/11/13 20:07,2018/11/13 20:23,2018/11/13 20:23,2018/11/13 20:07,2018/11/13 20:07,0:09:01,0:18:02,,00,00,,,2018/11/13 19:57,2018/11/13 20:14,43417.8312543417.8430555556,#N/A,,,
★,-,20,2018/11/13 20:00,029-371-GREEN 029-574-GREEN,13680,乗客アプリ（目的地から）,5906,467,6,2,,2018/11/13 20:08,2018/11/13 20:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 20:10,2018/11/13 20:10,2018/11/13 20:18,2018/11/13 20:18,2018/11/13 20:10,2018/11/13 20:10,0:05:38,0:11:16,,00,00,,,2018/11/13 20:00,2018/11/13 20:13,43417.833333333343417.8423611111,肯定的,,,
-,-,20,2018/11/13 20:01,062-671-BANANA 063-421-BANANA 068-443-BANANA,13681,乗客アプリ（地図から）,3445,814,5,3,,2018/11/13 20:07,2018/11/13 20:19,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 20:04,2018/11/13 20:04,2018/11/13 20:23,2018/11/13 20:23,,2018/11/13 20:01,0:11:31,0:34:33,,03,06,,,2018/11/13 20:01,2018/11/13 20:19,43417.834027777843417.8465277778,#N/A,,,
-,-,20,2018/11/13 20:01,007-706-BLUE,13682,乗客アプリ（地図から）,2535,872,4,1,,2018/11/13 20:06,2018/11/13 20:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/13 20:09,2018/11/13 20:09,2018/11/13 20:20,2018/11/13 20:20,,2018/11/13 20:01,0:06:23,0:06:23,,00,05,,,2018/11/13 20:01,2018/11/13 20:13,43417.834027777843417.8423611111,肯定的,,,
-,-,20,2018/11/13 20:04,166-604-agekke 166-627-agekke 166-619-agekke 166-611-agekke,13683,まちかど端末（店舗から）,0,550,2,4,,2018/11/13 20:07,2018/11/13 20:14,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 20:13,2018/11/13 20:13,2018/11/13 20:24,2018/11/13 20:24,,2018/11/13 20:04,0:07:24,0:29:36,,00,02,,,2018/11/13 20:04,2018/11/13 20:14,43417.836111111143417.8430555556,#N/A,,,
★,-,20,2018/11/13 20:05,167-621-CAKE,13684,乗客アプリ（目的地から）,2643,234,11,1,,2018/11/13 20:15,2018/11/13 20:27,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 20:15,2018/11/13 20:15,2018/11/13 20:32,2018/11/13 20:32,2018/11/13 20:15,2018/11/13 20:15,0:11:15,0:11:15,,00,00,,,2018/11/13 20:05,2018/11/13 20:27,43417.836805555643417.8520833333,#N/A,,,
-,-,20,2018/11/13 20:06,009-839-BLUE,13685,乗客アプリ（地図から）,1352,470,7,1,,2018/11/13 20:08,2018/11/13 20:12,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 20:08,2018/11/13 20:08,2018/11/13 20:18,2018/11/13 20:18,,2018/11/13 20:06,0:03:48,0:03:48,,00,02,,,2018/11/13 20:06,2018/11/13 20:12,43417.837543417.8416666667,#N/A,,,
★,-,20,2018/11/13 20:15,069-479-BANANA 069-481-BANANA 069-480-BANANA,13687,まちかど端末（店舗から）,0,125,13,3,,2018/11/13 20:19,2018/11/13 20:28,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/13 20:24,2018/11/13 20:24,2018/11/13 20:37,2018/11/13 20:37,2018/11/13 20:24,2018/11/13 20:24,0:09:01,0:27:03,,00,00,,,2018/11/13 20:15,2018/11/13 20:28,43417.8437543417.8527777778,#N/A,,,
-,-,20,2018/11/13 20:16,008-173-BLUE,13689,乗客アプリ（目的地から）,4652,440,7,1,,2018/11/13 20:21,2018/11/13 20:30,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 20:17,2018/11/13 20:18,2018/11/13 20:27,2018/11/13 20:38,,2018/11/13 20:16,0:09:29,0:09:29,,03,05,,,2018/11/13 20:16,2018/11/13 20:30,43417.844444444443417.8541666667,#N/A,,,
★,-,20,2018/11/13 20:16,166-603-agekke,13690,乗客アプリ（目的地から）,5169,205,1,1,,2018/11/13 20:18,2018/11/13 20:32,35.441441 139.648505,横浜中華街朱雀門,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 20:26,2018/11/13 20:26,2018/11/13 20:42,2018/11/13 20:42,2018/11/13 20:26,2018/11/13 20:26,0:13:54,0:13:54,,00,00,,,2018/11/13 20:16,2018/11/13 20:32,43417.844444444443417.8555555556,#N/A,,,
-,-,20,2018/11/13 20:18,005-843-BLUE 005-844-BLUE,13694,乗客アプリ（目的地から）,4655,452,6,2,,2018/11/13 20:24,2018/11/13 20:33,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 20:25,2018/11/13 20:25,2018/11/13 20:34,2018/11/13 20:34,,2018/11/13 20:18,0:08:31,0:17:02,,00,05,,,2018/11/13 20:18,2018/11/13 20:33,43417.845833333343417.85625,#N/A,,,
★,-,20,2018/11/13 20:18,007-706-BLUE,13695,乗客アプリ（地図から）,2535,485,7,1,,2018/11/13 20:25,2018/11/13 20:32,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 20:28,2018/11/13 20:28,2018/11/13 20:41,2018/11/13 20:41,2018/11/13 20:28,2018/11/13 20:28,0:07:26,0:07:26,,00,00,,,2018/11/13 20:18,2018/11/13 20:32,43417.845833333343417.8555555556,肯定的,,,
★,-,20,2018/11/13 20:19,018-152-RED,13696,まちかど端末（乗降ポイントから）,0,534,1,1,,2018/11/13 20:25,2018/11/13 20:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 20:28,2018/11/13 20:28,2018/11/13 20:47,2018/11/13 20:47,2018/11/13 20:28,2018/11/13 20:28,0:11:56,0:11:56,,00,00,,,2018/11/13 20:19,2018/11/13 20:37,43417.846527777843417.8590277778,#N/A,,,
★,-,20,2018/11/13 20:20,166-579-agekke,13697,乗客アプリ（地図から）,1333,769,11,1,,2018/11/13 20:37,2018/11/13 20:47,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 20:30,2018/11/13 20:30,2018/11/13 20:42,2018/11/13 20:42,2018/11/13 20:30,2018/11/13 20:30,0:09:29,0:09:29,,07,07,,,2018/11/13 20:20,2018/11/13 20:47,43417.847222222243417.8659722222,#N/A,,,
-,-,20,2018/11/13 20:20,007-357-BLUE,13698,乗客アプリ（目的地から）,1312,229,2,1,,2018/11/13 20:23,2018/11/13 20:31,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 20:23,2018/11/13 20:23,2018/11/13 20:31,2018/11/13 20:31,,2018/11/13 20:20,0:07:42,0:07:42,,00,02,,,2018/11/13 20:20,2018/11/13 20:31,43417.847222222243417.8548611111,#N/A,,,
-,-,20,2018/11/13 20:21,005-800-BLUE,13699,乗客アプリ（目的地から）,5702,896,4,1,,2018/11/13 20:24,2018/11/13 20:28,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 20:24,2018/11/13 20:24,2018/11/13 20:36,2018/11/13 20:36,,2018/11/13 20:21,0:04:00,0:04:00,,00,03,,,2018/11/13 20:21,2018/11/13 20:28,43417.847916666743417.8527777778,#N/A,,,
-,-,20,2018/11/13 20:28,009-843-BLUE,13701,乗客アプリ（地図から）,5672,472,13,1,,2018/11/13 20:30,2018/11/13 20:35,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 20:29,2018/11/13 20:29,2018/11/13 20:40,2018/11/13 20:40,,2018/11/13 20:28,0:05:23,0:05:23,,00,02,,,2018/11/13 20:28,2018/11/13 20:35,43417.852777777843417.8576388889,#N/A,,,
-,-,20,2018/11/13 20:30,166-587-agekke,13702,まちかど端末（店舗から）,0,192,5,1,,2018/11/13 20:33,2018/11/13 20:45,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 20:33,2018/11/13 20:33,2018/11/13 20:49,2018/11/13 20:49,,2018/11/13 20:30,0:11:52,0:11:52,,00,03,,,2018/11/13 20:30,2018/11/13 20:45,43417.854166666743417.8645833333,#N/A,,,
-,-,20,2018/11/13 20:31,167-625-CAKE,13703,乗客アプリ（目的地から）,6132,497,9,2,,2018/11/13 20:33,2018/11/13 20:37,35.443659 139.650847,横浜マリンタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 20:33,2018/11/13 20:33,2018/11/13 20:38,2018/11/13 20:38,,2018/11/13 20:31,0:04:24,0:08:48,,00,01,,,2018/11/13 20:31,2018/11/13 20:37,43417.854861111143417.8590277778,#N/A,,,
-,-,20,2018/11/13 20:38,063-091-BANANA 063-755-BANANA,13706,乗客アプリ（地図から）,5936,209,10,2,,2018/11/13 20:41,2018/11/13 21:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 20:39,2018/11/13 20:39,2018/11/13 20:54,2018/11/13 21:12,,2018/11/13 20:38,0:20:08,0:40:16,,02,03,,,2018/11/13 20:38,2018/11/13 21:02,43417.859722222243417.8763888889,#N/A,,,
-,-,20,2018/11/13 20:40,008-017-BLUE,13707,まちかど端末（店舗から）,0,659,7,1,,2018/11/13 20:41,2018/11/13 20:49,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 20:41,2018/11/13 20:41,2018/11/13 20:50,2018/11/13 20:50,,2018/11/13 20:40,0:07:55,0:07:55,,00,01,,,2018/11/13 20:40,2018/11/13 20:49,43417.861111111143417.8673611111,#N/A,,,
-,-,20,2018/11/13 20:40,008-019-BLUE,13708,乗客アプリ（目的地から）,3435,337,6,1,,2018/11/13 20:46,2018/11/13 20:52,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 20:43,2018/11/13 20:43,2018/11/13 20:51,2018/11/13 20:51,,2018/11/13 20:40,0:05:31,0:05:31,,02,06,,,2018/11/13 20:40,2018/11/13 20:52,43417.861111111143417.8694444444,#N/A,,,
-,-,20,2018/11/13 20:47,062-671-BANANA,13710,乗客アプリ（地図から）,3445,440,5,1,,2018/11/13 20:50,2018/11/13 21:00,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/13 20:49,2018/11/13 20:49,2018/11/13 21:03,2018/11/13 21:03,,2018/11/13 20:47,0:10:19,0:10:19,,00,02,,,2018/11/13 20:47,2018/11/13 21:00,43417.865972222243417.875,#N/A,,,
★,-,20,2018/11/13 20:48,027-812-GREEN,13711,まちかど端末（店舗から）,0,911,10,1,,2018/11/13 20:54,2018/11/13 21:01,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 20:57,2018/11/13 20:57,2018/11/13 21:07,2018/11/13 21:07,2018/11/13 20:57,2018/11/13 20:57,0:07:21,0:07:21,,00,00,,,2018/11/13 20:48,2018/11/13 21:01,43417.866666666743417.8756944444,#N/A,,,
-,-,20,2018/11/13 20:58,008-016-BLUE 008-018-BLUE 008-015-BLUE,13713,まちかど端末（店舗から）,0,113,3,3,,2018/11/13 21:00,2018/11/13 21:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 21:00,2018/11/13 21:00,2018/11/13 21:11,2018/11/13 21:11,,2018/11/13 20:58,0:04:47,0:14:21,,00,01,,,2018/11/13 20:58,2018/11/13 21:05,43417.873611111143417.8784722222,#N/A,,,
-,☆,20,2018/11/13 20:07,021-215-GREEN 021-293-GREEN 021-216-GREEN,13686,乗客アプリ（目的地から）,1747,585,3,3,2018/11/13 20:07,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 20:15,,2018/11/13 20:25,,,2018/11/13 20:07,0:00:00,0:00:00,,00,08,,,2018/11/13 20:07,1900/1/0 0:00,43417.83819444440,#N/A,,,
-,☆,20,2018/11/13 20:15,007-706-BLUE,13688,乗客アプリ（地図から）,2535,199,4,1,2018/11/13 20:15,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 20:17,,2018/11/13 20:29,,,2018/11/13 20:15,0:00:00,0:00:00,,00,,,,2018/11/13 20:15,1900/1/0 0:00,43417.843750,#N/A,,※同一人物と思われるため一番短いものを採用,
★,☆,20,2018/11/13 20:16,007-706-BLUE,13691,乗客アプリ（地図から）,2535,337,7,1,2018/11/13 20:16,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 20:26,,2018/11/13 20:39,,2018/11/13 20:26,2018/11/13 20:26,0:00:00,0:00:00,,00,00,,,2018/11/13 20:16,1900/1/0 0:00,43417.84444444440,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 20:17,007-706-BLUE,13692,乗客アプリ（地図から）,2535,449,4,1,2018/11/13 20:17,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 20:20,,2018/11/13 20:31,,,2018/11/13 20:17,0:00:00,0:00:00,,00,,,,2018/11/13 20:17,1900/1/0 0:00,43417.84513888890,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 20:18,007-706-BLUE,13693,乗客アプリ（地図から）,2535,718,6,1,2018/11/13 20:18,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/13 20:24,,2018/11/13 20:33,,,2018/11/13 20:18,0:00:00,0:00:00,,00,,,,2018/11/13 20:18,1900/1/0 0:00,43417.84583333330,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,20,2018/11/13 20:26,063-091-BANANA 063-755-BANANA,13700,乗客アプリ（地図から）,5936,612,3,2,2018/11/13 20:26,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 20:29,,2018/11/13 20:44,,,2018/11/13 20:26,0:00:00,0:00:00,,00,03,,,2018/11/13 20:26,1900/1/0 0:00,43417.85138888890,#N/A,,,
★,☆,20,2018/11/13 20:31,062-671-BANANA,13704,乗客アプリ（地図から）,3445,591,1,1,2018/11/13 20:33,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/13 20:41,,2018/11/13 20:56,,2018/11/13 20:41,2018/11/13 20:41,0:00:00,0:00:00,,00,00,,,2018/11/13 20:31,1900/1/0 0:00,43417.85486111110,#N/A,,※442行と同一人物と思われるため一番短いものを採用,
