,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,,
-,-,19,2018/11/22 19:42,024-995-GREEN,18043,まちかど端末（乗降ポイントから）,0,592,11,1,,2018/11/22 19:44,2018/11/22 19:51,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/22 19:43,2018/11/22 19:43,2018/11/22 19:53,2018/11/22 19:53,,2018/11/22 19:42,0:07:07,0:07:07,,00,01,,,,,,
-,-,19,2018/11/22 19:44,025-450-GREEN,18044,まちかど端末（店舗から）,0,311,4,1,,2018/11/22 19:46,2018/11/22 19:48,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.453715 139.638133,横浜ワールドポーターズ,2018/11/22 19:45,2018/11/22 19:45,2018/11/22 19:50,2018/11/22 19:50,,2018/11/22 19:44,0:01:58,0:01:58,,00,02,,,,,,
★,-,19,2018/11/22 19:47,111-714-SUN 111-716-SUN,18045,乗客アプリ（Myルートから）,4397,222,7,2,,2018/11/22 19:58,2018/11/22 20:08,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/22 19:57,2018/11/22 19:57,2018/11/22 20:09,2018/11/22 20:23,2018/11/22 19:57,2018/11/22 19:57,0:10:37,0:21:14,,00,00,,,,,,
-,-,19,2018/11/22 19:49,117-466-SUN,18046,乗客アプリ（地図から）,2512,294,3,1,,2018/11/22 19:51,2018/11/22 19:57,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 19:51,2018/11/22 19:51,2018/11/22 20:01,2018/11/22 20:01,,2018/11/22 19:49,0:05:30,0:05:30,,00,02,,,,,,
-,-,19,2018/11/22 19:51,026-025-GREEN 026-024-GREEN,18047,まちかど端末（店舗から）,0,394,13,2,,2018/11/22 19:55,2018/11/22 20:02,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/22 19:54,2018/11/22 19:54,2018/11/22 20:09,2018/11/22 20:09,,2018/11/22 19:51,0:06:50,0:13:40,,01,04,,,,,,
-,-,19,2018/11/22 19:53,026-095-GREEN 027-433-GREEN 027-434-GREEN,18048,まちかど端末（乗降ポイントから）,0,669,5,3,,2018/11/22 19:56,2018/11/22 20:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/22 19:55,2018/11/22 19:55,2018/11/22 20:08,2018/11/22 20:08,,2018/11/22 19:53,0:11:39,0:34:57,,01,02,,,,,,
-,-,19,2018/11/22 19:55,077-612-ORANGE 077-610-ORANGE 077-611-ORANGE,18049,まちかど端末（店舗から）,0,502,8,3,,2018/11/22 19:58,2018/11/22 20:07,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/22 19:57,2018/11/22 19:57,2018/11/22 20:11,2018/11/22 20:11,,2018/11/22 19:55,0:09:21,0:28:03,,00,02,,,,,,
★,☆,19,2018/11/22 18:52,025-371-GREEN,18014,乗客アプリ（地図から）,4026,353,8,1,2018/11/22 18:52,,,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/22 19:02,,2018/11/22 19:08,,2018/11/22 19:02,2018/11/22 19:02,0:00:00,0:00:00,,00,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,19,2018/11/22 18:58,025-371-GREEN,18022,乗客アプリ（地図から）,4026,252,2,1,2018/11/22 19:10,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/22 19:09,,2018/11/22 19:16,,2018/11/22 19:08,2018/11/22 19:08,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,19,2018/11/22 19:06,026-111-GREEN,18026,まちかど端末（店舗から）,0,130,10,1,2018/11/22 19:18,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 19:12,,2018/11/22 19:22,,,2018/11/22 19:06,0:00:00,0:00:00,,00,11,,,,,,
-,☆,19,2018/11/22 19:08,026-094-GREEN,18028,まちかど端末（店舗から）,0,540,10,1,2018/11/22 19:09,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 19:18,,2018/11/22 19:27,,,2018/11/22 19:08,0:00:00,0:00:00,,00,09,,,,,,
★,☆,19,2018/11/22 19:11,020-727-GREEN 020-728-GREEN,18031,まちかど端末（店舗から）,0,975,6,2,2018/11/22 19:31,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/22 19:24,,2018/11/22 19:37,,2018/11/22 19:20,2018/11/22 19:20,0:00:00,0:00:00,,00,10,,,,,,
-,☆,19,2018/11/22 19:12,025-371-GREEN,18032,乗客アプリ（地図から）,4026,265,2,1,2018/11/22 19:13,,,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/22 19:19,,2018/11/22 19:26,,,2018/11/22 19:12,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,19,2018/11/22 19:13,025-371-GREEN,18033,乗客アプリ（地図から）,4026,203,7,1,2018/11/22 19:13,,,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/22 19:29,,2018/11/22 19:36,,,2018/11/22 19:13,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,19,2018/11/22 19:14,025-371-GREEN,18035,乗客アプリ（地図から）,4026,135,1,1,2018/11/22 19:14,,,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/22 19:24,,2018/11/22 19:31,,,2018/11/22 19:14,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,19,2018/11/22 19:15,025-371-GREEN,18036,乗客アプリ（地図から）,4026,392,2,1,2018/11/22 19:15,,,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/22 19:30,,2018/11/22 19:40,,,2018/11/22 19:15,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,19,2018/11/22 19:41,111-716-SUN,18042,乗客アプリ（Myルートから）,4397,379,8,1,2018/11/22 19:41,,,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/22 19:51,,2018/11/22 20:01,,2018/11/22 19:51,2018/11/22 19:51,0:00:00,0:00:00,,00,00,,,,,,
★,-,20,2018/11/22 19:37,026-387-GREEN 026-386-GREEN,18041,まちかど端末（店舗から）,0,665,6,2,,2018/11/22 20:20,2018/11/22 20:27,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/22 20:37,2018/11/22 20:37,2018/11/22 20:49,2018/11/22 20:49,2018/11/22 20:37,2018/11/22 20:37,0:07:08,0:14:16,459,00,00,02,02,,,,
-,-,20,2018/11/22 20:01,003-778-BLUE,18051,乗客アプリ（地図から）,2276,704,4,1,,2018/11/22 20:07,2018/11/22 20:13,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/22 20:02,2018/11/22 20:02,2018/11/22 20:10,2018/11/22 20:10,,2018/11/22 20:01,0:05:47,0:05:47,,04,06,,,,,,
-,-,20,2018/11/22 20:04,111-659-SUN,18052,乗客アプリ（地図から）,2291,879,9,1,,2018/11/22 20:08,2018/11/22 20:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/22 20:06,2018/11/22 20:08,2018/11/22 20:19,2018/11/22 20:34,,2018/11/22 20:04,0:15:02,0:15:02,,01,04,,,,,,
-,-,20,2018/11/22 20:05,030-387-YELLOW 030-491-YELLOW 030-074-YELLOW 029-857-GREEN,18053,まちかど端末（店舗から）,0,884,2,4,,2018/11/22 20:10,2018/11/22 20:24,35.443073 139.651914,横浜人形の家,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/22 20:08,2018/11/22 20:08,2018/11/22 20:23,2018/11/22 20:23,,2018/11/22 20:05,0:14:49,0:59:16,,02,04,,,,,,
★,-,20,2018/11/22 20:06,000-026-BLUE,18054,乗客アプリ（Myルートから）,6791,36,9,1,,2018/11/22 20:13,2018/11/22 20:21,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/22 20:16,2018/11/22 20:16,2018/11/22 20:30,2018/11/22 20:30,2018/11/22 20:16,2018/11/22 20:16,0:08:33,0:08:33,,00,00,,,,,,
-,-,20,2018/11/22 20:07,024-164-GREEN 024-163-GREEN,18055,乗客アプリ（地図から）,5672,515,10,2,,2018/11/22 20:09,2018/11/22 20:20,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/22 20:08,2018/11/22 20:08,2018/11/22 20:17,2018/11/22 20:28,,2018/11/22 20:07,0:10:42,0:21:24,,00,02,,,,,,
-,-,20,2018/11/22 20:07,019-040-RED,18056,まちかど端末（乗降ポイントから）,0,105,1,1,,2018/11/22 20:11,2018/11/22 20:20,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/22 20:12,2018/11/22 20:12,2018/11/22 20:19,2018/11/22 20:19,,2018/11/22 20:07,0:09:03,0:09:03,,00,03,,,,,,
★,-,20,2018/11/22 20:08,117-778-SUN,18057,乗客アプリ（地図から）,3930,876,10,1,,2018/11/22 20:14,2018/11/22 20:19,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/22 20:18,2018/11/22 20:18,2018/11/22 20:27,2018/11/22 20:27,2018/11/22 20:18,2018/11/22 20:18,0:05:04,0:05:04,,00,00,,,,,,
-,-,20,2018/11/22 20:14,167-845-CAKE,18058,乗客アプリWeb（地図から）,5587,341,8,1,,2018/11/22 20:18,2018/11/22 20:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/22 20:16,2018/11/22 20:16,2018/11/22 20:25,2018/11/22 20:25,,2018/11/22 20:14,0:08:04,0:08:04,,02,03,,,,,,
-,-,20,2018/11/22 20:15,024-162-GREEN,18060,まちかど端末（店舗から）,0,378,11,1,,2018/11/22 20:17,2018/11/22 20:22,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:17,2018/11/22 20:17,2018/11/22 20:27,2018/11/22 20:27,,2018/11/22 20:15,0:05:10,0:05:10,,00,02,,,,,,
-,-,20,2018/11/22 20:19,065-394-BANANA,18061,まちかど端末（乗降ポイントから）,0,675,15,1,,2018/11/22 20:22,2018/11/22 20:24,35.456605 139.635327,横浜ベイホテル東急,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/22 20:23,2018/11/22 20:23,2018/11/22 20:27,2018/11/22 20:27,,2018/11/22 20:19,0:01:41,0:01:41,,00,03,,,,,,
-,-,20,2018/11/22 20:20,008-507-BLUE 007-996-BLUE,18062,乗客アプリ（地図から）,4983,823,7,2,,2018/11/22 20:26,2018/11/22 20:37,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/22 20:23,2018/11/22 20:23,2018/11/22 20:37,2018/11/22 20:37,,2018/11/22 20:20,0:10:53,0:21:46,,02,06,,,,,,
-,-,20,2018/11/22 20:21,026-112-GREEN,18063,乗客アプリ（目的地から）,4652,306,2,1,,2018/11/22 20:25,2018/11/22 20:31,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:25,2018/11/22 20:25,2018/11/22 20:35,2018/11/22 20:35,,2018/11/22 20:21,0:06:05,0:06:05,,00,03,,,,,,
-,-,20,2018/11/22 20:25,028-689-GREEN,18064,まちかど端末（店舗から）,0,989,10,1,,2018/11/22 20:27,2018/11/22 20:33,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:28,2018/11/22 20:28,2018/11/22 20:36,2018/11/22 20:36,,2018/11/22 20:25,0:06:06,0:06:06,,00,01,,,,,,
★,-,20,2018/11/22 20:26,069-685-BANANA 077-606-ORANGE,18065,乗客アプリ（地図から）,7002,571,4,2,,2018/11/22 20:34,2018/11/22 20:41,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/22 20:36,2018/11/22 20:36,2018/11/22 20:49,2018/11/22 20:49,2018/11/22 20:36,2018/11/22 20:36,0:07:12,0:14:24,,00,00,,,,,,
-,-,20,2018/11/22 20:28,003-775-BLUE,18066,まちかど端末（乗降ポイントから）,0,777,5,1,,2018/11/22 20:30,2018/11/22 20:37,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:32,2018/11/22 20:32,2018/11/22 20:41,2018/11/22 20:41,,2018/11/22 20:28,0:06:59,0:06:59,,00,02,,,,,,
-,-,20,2018/11/22 20:30,166-413-agekke,18068,乗客アプリ（地図から）,3945,869,6,1,,2018/11/22 20:32,2018/11/22 20:43,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/22 20:32,2018/11/22 20:32,2018/11/22 20:41,2018/11/22 20:41,,2018/11/22 20:30,0:10:18,0:10:18,,00,02,,,,,,
-,-,20,2018/11/22 20:30,020-655-GREEN 025-417-GREEN,18069,まちかど端末（乗降ポイントから）,0,477,1,2,,2018/11/22 20:34,2018/11/22 20:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:33,2018/11/22 20:33,2018/11/22 20:40,2018/11/22 20:40,,2018/11/22 20:30,0:05:29,0:10:58,,01,03,,,,,,
-,-,20,2018/11/22 20:32,166-477-agekke,18070,乗客アプリ（地図から）,2589,126,15,1,,2018/11/22 20:35,2018/11/22 20:41,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/22 20:36,2018/11/22 20:36,2018/11/22 20:48,2018/11/22 20:48,,2018/11/22 20:32,0:06:19,0:06:19,,00,02,,,,,,
-,-,20,2018/11/22 20:33,166-460-agekke,18071,乗客アプリ（地図から）,3991,577,13,1,,2018/11/22 20:36,2018/11/22 21:01,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/22 20:37,2018/11/22 20:37,2018/11/22 20:53,2018/11/22 20:53,,2018/11/22 20:33,0:24:52,0:24:52,,00,03,,,,,,
-,-,20,2018/11/22 20:35,166-485-agekke,18072,乗客アプリ（地図から）,1727,981,8,1,,2018/11/22 20:39,2018/11/22 20:46,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/22 20:37,2018/11/22 20:37,2018/11/22 20:47,2018/11/22 20:47,,2018/11/22 20:35,0:06:52,0:06:52,,01,03,,,,,,
-,-,20,2018/11/22 20:38,005-789-BLUE,18073,乗客アプリ（目的地から）,5702,73,2,1,,2018/11/22 20:40,2018/11/22 20:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/22 20:40,2018/11/22 20:40,2018/11/22 20:52,2018/11/22 20:52,,2018/11/22 20:38,0:06:03,0:06:03,,00,01,,,,,,
★,-,20,2018/11/22 20:39,062-704-BANANA 065-667-BANANA 069-431-BANANA,18074,乗客アプリ（地図から）,2855,509,13,3,,2018/11/22 20:50,2018/11/22 21:07,35.443073 139.651914,横浜人形の家,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/22 20:49,2018/11/22 20:49,2018/11/22 21:14,2018/11/22 21:14,2018/11/22 20:49,2018/11/22 20:49,0:17:26,0:52:18,,00,00,,,,,,
-,-,20,2018/11/22 20:41,024-161-GREEN 024-160-GREEN 003-772-BLUE,18075,まちかど端末（乗降ポイントから）,0,685,4,3,,2018/11/22 20:42,2018/11/22 20:48,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:42,2018/11/22 20:42,2018/11/22 20:54,2018/11/22 21:02,,2018/11/22 20:41,0:06:14,0:18:42,,00,01,,,,,,
-,-,20,2018/11/22 20:42,074-617-ORANGE 074-616-ORANGE 072-064-ORANGE,18077,まちかど端末（店舗から）,0,51,15,3,,2018/11/22 20:44,2018/11/22 20:52,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/22 20:46,2018/11/22 20:46,2018/11/22 21:00,2018/11/22 21:00,,2018/11/22 20:42,0:08:33,0:25:39,,00,02,,,,,,
-,-,20,2018/11/22 20:43,026-096-GREEN,18078,まちかど端末（店舗から）,0,758,3,1,,2018/11/22 20:45,2018/11/22 20:52,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 20:45,2018/11/22 20:45,2018/11/22 20:54,2018/11/22 20:54,,2018/11/22 20:43,0:07:46,0:07:46,,00,01,,,,,,
-,-,20,2018/11/22 20:44,072-435-ORANGE,18079,乗客アプリ（目的地から）,3866,251,6,1,,2018/11/22 20:48,2018/11/22 20:56,35.45435 139.631762,横浜ロイヤルパークホテル,35.445857 139.647636,ホテルモントレ横浜,2018/11/22 20:48,2018/11/22 20:48,2018/11/22 21:00,2018/11/22 21:00,,2018/11/22 20:44,0:07:51,0:07:51,,00,04,,,,,,
★,-,20,2018/11/22 20:47,069-685-BANANA 077-606-ORANGE,18080,乗客アプリ（地図から）,7002,1000,1,2,,2018/11/22 20:53,2018/11/22 21:02,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/22 20:57,2018/11/22 20:57,2018/11/22 21:09,2018/11/22 21:09,2018/11/22 20:57,2018/11/22 20:57,0:09:27,0:18:54,,00,00,,,,,,
-,-,20,2018/11/22 20:48,003-703-BLUE,18081,乗客アプリ（地図から）,2902,286,2,1,,2018/11/22 20:50,2018/11/22 20:54,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/22 20:52,2018/11/22 20:52,2018/11/22 21:04,2018/11/22 21:04,,2018/11/22 20:48,0:03:44,0:03:44,,00,01,,,,,,
-,-,20,2018/11/22 20:51,013-963-RED 019-039-RED,18083,乗客アプリ（地図から）,2092,742,7,2,,2018/11/22 20:59,2018/11/22 21:04,35.453715 139.638133,横浜ワールドポーターズ,35.445857 139.647636,ホテルモントレ横浜,2018/11/22 20:58,2018/11/22 20:58,2018/11/22 21:09,2018/11/22 21:09,,2018/11/22 20:51,0:04:58,0:09:56,,01,08,,,,,,
-,-,20,2018/11/22 20:54,031-026-YELLOW 031-021-YELLOW,18084,乗客アプリ（地図から）,4559,438,2,2,,2018/11/22 20:59,2018/11/22 21:04,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/22 20:58,2018/11/22 20:58,2018/11/22 21:10,2018/11/22 21:10,,2018/11/22 20:54,0:05:41,0:11:22,,00,05,,,,,,
-,-,20,2018/11/22 20:56,069-473-BANANA 068-250-BANANA,18085,乗客アプリ（Myルートから）,3338,386,15,2,,2018/11/22 20:59,2018/11/22 21:07,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/22 20:59,2018/11/22 20:59,2018/11/22 21:05,2018/11/22 21:05,,2018/11/22 20:56,0:08:05,0:16:10,,00,02,,,,,,
-,-,20,2018/11/22 20:56,004-631-BLUE,18086,乗客アプリ（地図から）,6142,813,11,1,,2018/11/22 21:02,2018/11/22 21:06,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/22 21:01,2018/11/22 21:01,2018/11/22 21:09,2018/11/22 21:09,,2018/11/22 20:56,0:04:11,0:04:11,,00,06,,,,,,
-,-,20,2018/11/22 20:58,020-603-GREEN 022-247-GREEN,18087,乗客アプリ（目的地から）,1312,712,4,2,,2018/11/22 21:06,2018/11/22 21:10,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/22 21:03,2018/11/22 21:03,2018/11/22 21:14,2018/11/22 21:14,,2018/11/22 20:58,0:04:37,0:09:14,,02,07,,,,,,
★,☆,20,2018/11/22 19:58,000-026-BLUE,18050,乗客アプリ（Myルートから）,6791,32,7,1,2018/11/22 19:58,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/22 20:08,,2018/11/22 20:22,,2018/11/22 20:08,2018/11/22 20:08,0:00:00,0:00:00,,00,00,,,,,,
★,☆,20,2018/11/22 20:14,069-685-BANANA 077-606-ORANGE,18059,乗客アプリ（地図から）,7002,254,2,2,2018/11/22 20:15,,,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/22 20:24,,2018/11/22 20:37,,2018/11/22 20:24,2018/11/22 20:24,0:00:00,0:00:00,,00,00,,,,,,
-,☆,20,2018/11/22 20:29,117-778-SUN,18067,乗客アプリ（地図から）,3930,269,3,1,2018/11/22 20:29,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/11/22 20:32,,2018/11/22 20:43,,,2018/11/22 20:29,0:00:00,0:00:00,,00,03,,,,,,
★,☆,20,2018/11/22 20:41,167-847-CAKE,18076,乗客アプリ（地図から）,1108,346,4,1,2018/11/22 20:41,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/22 20:51,,2018/11/22 21:05,,2018/11/22 20:51,2018/11/22 20:51,0:00:00,0:00:00,,00,00,,,,,,
