,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
★,-,16,2018/12/10 16:23,006-695-BLUE,29318,乗客アプリ（目的地から）,1199,15,6,1,,2018/12/10 16:33,2018/12/10 16:55,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 16:33,2018/12/10 16:33,2018/12/10 16:57,2018/12/10 16:56,2018/12/10 16:33,2018/12/10 16:33,0:21:32,0:21:32,,00,00,,,,,
-,-,16,2018/12/10 16:23,070-771-ORANGE,29319,乗客アプリ（地図から）,8403,511,8,1,,2018/12/10 16:30,2018/12/10 16:35,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 16:34,2018/12/10 16:34,2018/12/10 16:49,2018/12/10 16:49,,2018/12/10 16:23,0:04:59,0:04:59,,00,07,,,,,
-,-,16,2018/12/10 16:26,166-196-agekke,29321,乗客アプリ（地図から）,1885,660,3,1,,2018/12/10 16:29,2018/12/10 16:40,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 16:30,2018/12/10 16:30,2018/12/10 16:46,2018/12/10 16:46,,2018/12/10 16:26,0:11:24,0:11:24,,00,02,,,,,
-,-,16,2018/12/10 16:27,040-067-BLACK,29322,まちかど端末（店舗から）,0,74,7,1,,2018/12/10 16:29,2018/12/10 16:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 16:28,2018/12/10 16:28,2018/12/10 16:39,2018/12/10 16:42,,2018/12/10 16:27,0:11:16,0:11:16,,01,02,,,,,
-,-,16,2018/12/10 16:27,055-740-STRAWBERRY 024-417-GREEN,29323,まちかど端末（店舗から）,0,27,13,2,,2018/12/10 16:35,2018/12/10 16:49,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 16:34,2018/12/10 16:34,2018/12/10 16:47,2018/12/10 16:50,,2018/12/10 16:27,0:14:25,0:28:50,,01,08,,,,,
-,-,16,2018/12/10 16:27,038-378-YELLOW 038-377-YELLOW 038-379-YELLOW,29324,乗客アプリ（地図から）,8911,658,5,3,,2018/12/10 16:30,2018/12/10 16:38,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/12/10 16:31,2018/12/10 16:31,2018/12/10 16:44,2018/12/10 16:43,,2018/12/10 16:27,0:07:54,0:23:42,,00,02,,,,,
-,-,16,2018/12/10 16:28,040-181-BLACK,29325,まちかど端末（店舗から）,0,825,11,1,,2018/12/10 16:30,2018/12/10 16:41,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 16:32,2018/12/10 16:32,2018/12/10 16:50,2018/12/10 16:50,,2018/12/10 16:28,0:10:55,0:10:55,,00,02,,,,,
-,-,16,2018/12/10 16:31,037-344-YELLOW,29331,乗客アプリ（簡単予約）,5719,476,1,1,,2018/12/10 16:37,2018/12/10 16:52,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/10 16:37,2018/12/10 16:37,2018/12/10 16:53,2018/12/10 16:54,,2018/12/10 16:31,0:14:46,0:14:46,,00,06,,,,,
-,-,16,2018/12/10 16:31,121-379-SKY,29332,乗客アプリ（地図から）,8889,992,7,1,,2018/12/10 16:41,2018/12/10 16:48,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 16:42,2018/12/10 16:42,2018/12/10 16:52,2018/12/10 17:04,,2018/12/10 16:31,0:07:04,0:07:04,,00,10,,,,,
★,-,16,2018/12/10 16:31,033-103-YELLOW 033-102-YELLOW,29333,乗客アプリ（地図から）,6647,657,4,2,,2018/12/10 16:37,2018/12/10 16:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/10 16:41,2018/12/10 16:41,2018/12/10 17:02,2018/12/10 17:02,2018/12/10 16:41,2018/12/10 16:41,0:19:18,0:38:36,,00,00,,,,,
★,-,16,2018/12/10 16:33,057-083-STRAWBERRY,29335,乗客アプリ（Myルートから）,6658,301,4,1,,2018/12/10 16:38,2018/12/10 17:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 16:43,2018/12/10 16:43,2018/12/10 17:09,2018/12/10 17:09,2018/12/10 16:43,2018/12/10 16:43,0:22:54,0:22:54,,00,00,,,,,
-,-,16,2018/12/10 16:35,121-375-SKY,29336,乗客アプリ（地図から）,4730,652,5,1,,2018/12/10 16:43,2018/12/10 16:57,35.443659 139.650847,横浜マリンタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:37,2018/12/10 16:41,2018/12/10 16:55,2018/12/10 17:03,,2018/12/10 16:35,0:14:24,0:14:24,,06,08,,,,,
★,-,16,2018/12/10 16:35,166-330-agekke,29337,乗客アプリ（目的地から）,2314,173,6,1,,2018/12/10 16:42,2018/12/10 17:03,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 16:45,2018/12/10 16:45,2018/12/10 17:10,2018/12/10 17:04,2018/12/10 16:45,2018/12/10 16:45,0:21:14,0:21:14,,00,00,,,,,
-,-,16,2018/12/10 16:36,038-959-YELLOW 038-958-YELLOW 038-957-YELLOW,29338,まちかど端末（店舗から）,0,845,5,3,,2018/12/10 16:48,2018/12/10 16:58,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:46,2018/12/10 16:46,2018/12/10 17:05,2018/12/10 17:05,,2018/12/10 16:36,0:10:03,0:30:09,,01,11,,,,,
★,-,16,2018/12/10 16:38,024-336-GREEN,29339,乗客アプリ（地図から）,6661,418,13,1,,2018/12/10 16:45,2018/12/10 17:00,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/10 16:48,2018/12/10 16:48,2018/12/10 17:08,2018/12/10 17:00,2018/12/10 16:48,2018/12/10 16:48,0:15:16,0:15:16,,00,00,,,,,
-,-,16,2018/12/10 16:39,040-008-BLACK 040-005-BLACK,29341,まちかど端末（乗降ポイントから）,0,947,8,2,,2018/12/10 16:44,2018/12/10 16:49,35.445783 139.642958,横浜情報文化センター,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 16:50,2018/12/10 16:50,2018/12/10 17:01,2018/12/10 16:52,,2018/12/10 16:39,0:05:18,0:10:36,,00,05,,,,,
-,-,16,2018/12/10 16:41,029-202-GREEN,29343,まちかど端末（店舗から）,0,136,3,1,,2018/12/10 16:44,2018/12/10 16:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/10 16:45,2018/12/10 16:45,2018/12/10 16:54,2018/12/10 16:51,,2018/12/10 16:41,0:05:49,0:05:49,,00,03,,,,,
-,-,16,2018/12/10 16:41,019-495-RED 110-099-SUN 110-098-SUN,29345,乗客アプリ（目的地から）,8896,982,9,3,,2018/12/10 16:49,2018/12/10 16:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 16:50,2018/12/10 16:50,2018/12/10 17:01,2018/12/10 16:56,,2018/12/10 16:41,0:05:43,0:17:09,,00,07,,,,,
-,-,16,2018/12/10 16:42,038-117-YELLOW,29347,乗客アプリ（地図から）,3352,971,11,1,,2018/12/10 16:50,2018/12/10 17:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 16:47,2018/12/10 16:55,2018/12/10 17:03,2018/12/10 17:08,,2018/12/10 16:42,0:15:47,0:15:47,,02,08,,,,,
-,-,16,2018/12/10 16:44,035-681-YELLOW,29349,乗客アプリ（地図から）,8933,872,11,1,,2018/12/10 16:54,2018/12/10 16:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 16:55,2018/12/10 16:55,2018/12/10 17:02,2018/12/10 16:58,,2018/12/10 16:44,0:03:22,0:03:22,,00,10,,,,,
-,-,16,2018/12/10 16:48,168-350-CAKE,29350,乗客アプリ（地図から）,8936,980,8,2,,2018/12/10 16:50,2018/12/10 16:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:52,2018/12/10 16:52,2018/12/10 17:04,2018/12/10 17:00,,2018/12/10 16:48,0:03:25,0:06:50,,00,02,,,,,
-,-,16,2018/12/10 16:49,034-074-YELLOW 103-003-SNOW,29353,まちかど端末（乗降ポイントから）,0,805,13,2,,2018/12/10 16:56,2018/12/10 17:03,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:59,2018/12/10 16:59,2018/12/10 17:13,2018/12/10 17:06,,2018/12/10 16:49,0:07:07,0:14:14,,00,07,,,,,
-,-,16,2018/12/10 16:50,168-324-CAKE,29355,乗客アプリ（目的地から）,5055,881,3,4,,2018/12/10 16:58,2018/12/10 17:04,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 17:02,2018/12/10 17:02,2018/12/10 17:16,2018/12/10 17:10,,2018/12/10 16:50,0:05:40,0:22:40,,00,08,,,,,
-,-,16,2018/12/10 16:50,010-737-RED,29356,まちかど端末（店舗から）,0,311,7,1,,2018/12/10 17:02,2018/12/10 17:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 17:08,2018/12/10 17:08,2018/12/10 17:19,2018/12/10 17:23,,2018/12/10 16:50,0:20:48,0:20:48,,00,12,,,,,
-,-,16,2018/12/10 16:50,015-881-RED 033-531-YELLOW 033-605-YELLOW 015-882-RED 033-611-YELLOW,29357,乗客アプリ（簡単予約）,4223,57,2,5,,2018/12/10 17:05,2018/12/10 17:13,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 17:08,2018/12/10 17:08,2018/12/10 17:21,2018/12/10 17:17,,2018/12/10 16:50,0:08:47,0:43:55,,00,14,,,,,
-,-,16,2018/12/10 16:51,168-349-CAKE,29358,乗客アプリWeb（地図から）,5791,441,1,2,,2018/12/10 16:57,2018/12/10 17:12,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 16:56,2018/12/10 16:56,2018/12/10 17:10,2018/12/10 17:14,,2018/12/10 16:51,0:15:13,0:30:26,,00,06,,,,,
-,-,16,2018/12/10 16:52,119-606-SUN,29359,乗客アプリ（地図から）,8231,80,8,1,,2018/12/10 17:08,2018/12/10 17:37,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/12/10 17:11,2018/12/10 17:11,2018/12/10 17:24,2018/12/10 17:36,,2018/12/10 16:52,0:28:34,0:28:34,,00,16,,,,,
-,-,16,2018/12/10 16:53,056-182-STRAWBERRY,29360,乗客アプリ（目的地から）,6459,777,6,1,,2018/12/10 17:04,2018/12/10 17:15,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/10 17:04,2018/12/10 17:04,2018/12/10 17:21,2018/12/10 17:21,,2018/12/10 16:53,0:11:17,0:11:17,,00,10,,,,,
-,-,16,2018/12/10 16:54,077-511-ORANGE,29361,乗客アプリ（地図から）,2535,893,1,1,,2018/12/10 17:04,2018/12/10 17:15,35.443073 139.651914,横浜人形の家,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 17:00,2018/12/10 17:00,2018/12/10 17:25,2018/12/10 17:25,,2018/12/10 16:54,0:10:55,0:10:55,,03,09,,,,,
-,-,16,2018/12/10 16:54,040-068-BLACK,29362,まちかど端末（乗降ポイントから）,0,233,9,1,,2018/12/10 17:01,2018/12/10 17:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 17:02,2018/12/10 17:02,2018/12/10 17:14,2018/12/10 17:14,,2018/12/10 16:54,0:06:38,0:06:38,,00,07,,,,,
-,-,16,2018/12/10 16:57,035-673-YELLOW,29366,まちかど端末（乗降ポイントから）,0,802,7,1,,2018/12/10 17:01,2018/12/10 17:18,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 17:08,2018/12/10 17:08,2018/12/10 17:19,2018/12/10 17:17,,2018/12/10 16:57,0:16:38,0:16:38,,00,04,,,,,
-,-,16,2018/12/10 16:57,027-499-GREEN,29367,乗客アプリ（簡単予約）,5287,149,11,1,,2018/12/10 17:17,2018/12/10 17:40,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 17:15,2018/12/10 17:16,2018/12/10 17:38,2018/12/10 17:40,,2018/12/10 16:57,0:22:49,0:22:49,,01,19,,,,,
★,☆,16,2018/12/10 15:25,066-233-BANANA,29247,乗客アプリ（Myルートから）,5455,62,5,1,2018/12/10 15:42,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:25,,2018/12/10 16:39,,2018/12/10 16:25,2018/12/10 16:25,0:00:00,0:00:00,,00,00,,,,,
★,☆,16,2018/12/10 15:57,121-208-SKY,29283,乗客アプリ（地図から）,6624,567,9,1,2018/12/10 15:58,,,35.443908 139.635249,イセザキ・モール,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/10 16:57,,2018/12/10 17:07,,2018/12/10 16:57,2018/12/10 16:57,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/12/10 16:00,121-372-SKY 121-371-SKY,29286,乗客アプリ（地図から）,5574,616,4,2,2018/12/10 16:00,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/12/10 16:18,,2018/12/10 16:37,,,2018/12/10 16:00,0:00:00,0:00:00,,00,18,,,,,
★,☆,16,2018/12/10 16:06,121-377-SKY,29292,乗客アプリ（Myルートから）,7586,336,1,1,2018/12/10 16:06,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/12/10 16:16,,2018/12/10 16:39,,2018/12/10 16:16,2018/12/10 16:16,0:00:00,0:00:00,,00,00,,,,"※459,463行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,16,2018/12/10 16:07,121-377-SKY,29294,乗客アプリ（Myルートから）,7586,12,4,1,2018/12/10 16:08,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/12/10 16:22,,2018/12/10 16:32,,2018/12/10 16:17,2018/12/10 16:17,0:00:00,0:00:00,,00,,,,,"※458,463行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,16,2018/12/10 16:07,077-511-ORANGE,29295,乗客アプリ（地図から）,2535,561,5,1,2018/12/10 16:08,,,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 16:24,,2018/12/10 16:38,,,2018/12/10 16:07,0:00:00,0:00:00,,00,,,,,※461行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/12/10 16:08,077-511-ORANGE,29297,乗客アプリ（地図から）,2535,662,5,1,2018/12/10 16:08,,,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:24,,2018/12/10 16:39,,,2018/12/10 16:08,0:00:00,0:00:00,,00,15,,,,※460行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,16,2018/12/10 16:08,077-034-ORANGE,29298,乗客アプリ（Myルートから）,5037,706,15,1,2018/12/10 16:09,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 16:18,,2018/12/10 16:30,,2018/12/10 16:18,2018/12/10 16:18,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/12/10 16:09,121-377-SKY,29299,乗客アプリ（Myルートから）,7586,138,15,1,2018/12/10 16:09,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/12/10 16:24,,2018/12/10 16:34,,,2018/12/10 16:09,0:00:00,0:00:00,,00,,,,,"※459,458行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,16,2018/12/10 16:09,168-283-CAKE,29301,乗客アプリ（目的地から）,967,954,15,1,2018/12/10 16:10,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/10 16:19,,2018/12/10 16:28,,2018/12/10 16:19,2018/12/10 16:19,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/12/10 16:11,034-192-YELLOW 036-194-YELLOW 036-189-YELLOW,29304,乗客アプリ（Myルートから）,6068,93,15,3,2018/12/10 16:11,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 16:26,,2018/12/10 16:46,,,2018/12/10 16:11,0:00:00,0:00:00,,00,15,,,,,
-,☆,16,2018/12/10 16:14,025-222-GREEN 025-221-GREEN 032-793-YELLOW,29308,乗客アプリ（地図から）,8453,811,10,3,2018/12/10 16:14,,,35.441441 139.648505,横浜中華街朱雀門,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 16:20,,2018/12/10 16:28,,,2018/12/10 16:14,0:00:00,0:00:00,,00,,,,,"※467,468行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,16,2018/12/10 16:15,025-222-GREEN,29310,乗客アプリ（Myルートから）,8453,602,3,1,2018/12/10 16:15,,,35.441441 139.648505,横浜中華街朱雀門,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 16:25,,2018/12/10 16:30,,2018/12/10 16:25,2018/12/10 16:25,0:00:00,0:00:00,,00,00,,,,"※466,468行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,16,2018/12/10 16:19,025-222-GREEN 025-221-GREEN 032-793-YELLOW,29315,乗客アプリ（Myルートから）,8453,463,13,3,2018/12/10 16:21,,,35.441441 139.648505,横浜中華街朱雀門,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 16:22,,2018/12/10 16:30,,,2018/12/10 16:19,0:00:00,0:00:00,,00,,,,,"※467,466行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,16,2018/12/10 16:25,077-511-ORANGE,29320,乗客アプリ（地図から）,2535,537,5,1,2018/12/10 16:25,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 16:28,,2018/12/10 16:41,,,2018/12/10 16:25,0:00:00,0:00:00,,00,03,,,,,
★,☆,16,2018/12/10 16:28,035-165-YELLOW 016-893-RED 026-705-GREEN,29326,乗客アプリ（地図から）,8191,643,1,3,2018/12/10 16:29,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:38,,2018/12/10 16:57,,2018/12/10 16:38,2018/12/10 16:38,0:00:00,0:00:00,,00,00,,,,,
★,☆,16,2018/12/10 16:30,120-794-SKY 121-355-SKY,29329,乗客アプリ（地図から）,6259,77,4,2,2018/12/10 16:51,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 16:40,,2018/12/10 17:03,,2018/12/10 16:40,2018/12/10 16:40,0:00:00,0:00:00,,00,10,,,,,
-,☆,16,2018/12/10 16:33,121-375-SKY,29334,乗客アプリ（地図から）,4730,599,5,1,2018/12/10 16:34,,,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:49,,2018/12/10 17:04,,,2018/12/10 16:33,0:00:00,0:00:00,,00,15,,,,,
★,☆,16,2018/12/10 16:43,168-283-CAKE,29348,乗客アプリ（Myルートから）,967,19,7,1,2018/12/10 16:48,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/10 16:53,,2018/12/10 17:02,,2018/12/10 16:53,2018/12/10 16:53,0:00:00,0:00:00,,00,00,,,,,
★,☆,16,2018/12/10 16:48,010-737-RED,29351,まちかど端末（店舗から）,0,884,13,1,2018/12/10 16:48,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 16:57,,2018/12/10 17:23,,2018/12/10 16:57,2018/12/10 16:57,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/12/10 16:49,168-324-CAKE,29352,乗客アプリ（目的地から）,5055,710,7,1,2018/12/10 16:49,,,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 17:02,,2018/12/10 17:13,,,2018/12/10 16:49,0:00:00,0:00:00,,00,13,,,,,
-,☆,16,2018/12/10 16:49,010-737-RED,29354,まちかど端末（店舗から）,0,291,3,1,2018/12/10 16:49,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 17:06,,2018/12/10 17:18,,,2018/12/10 16:49,0:00:00,0:00:00,,00,17,,,,,
-,☆,16,2018/12/10 16:55,168-283-CAKE,29364,乗客アプリ（Myルートから）,967,999,8,1,2018/12/10 16:56,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/10 17:12,,2018/12/10 17:21,,,2018/12/10 16:55,0:00:00,0:00:00,,00,16,,,,※479行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/12/10 16:56,027-499-GREEN,29365,乗客アプリ（簡単予約）,5287,765,11,1,2018/12/10 16:57,,,35.443073 139.651914,横浜人形の家,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 17:18,,2018/12/10 17:40,,,2018/12/10 16:56,0:00:00,0:00:00,,00,21,,,,,
