,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,19,2018/12/6 19:37,109-269-SNOW,26243,乗客アプリ（地図から）,1756,598,13,1,,2018/12/6 19:41,2018/12/6 19:46,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 19:39,2018/12/6 19:39,2018/12/6 19:45,2018/12/6 19:47,,2018/12/6 19:37,0:05:25,0:05:25,,01,03,,,,,
★,-,19,2018/12/6 19:44,020-587-GREEN,26244,乗客アプリ（地図から）,8232,453,8,1,,2018/12/6 19:51,2018/12/6 19:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 19:54,2018/12/6 19:54,2018/12/6 20:03,2018/12/6 19:57,2018/12/6 19:54,2018/12/6 19:54,0:06:04,0:06:04,,00,00,,,,,
-,-,19,2018/12/6 19:46,168-213-CAKE,26245,乗客アプリWeb（地図から）,8484,788,9,1,,2018/12/6 19:49,2018/12/6 19:54,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:48,2018/12/6 19:48,2018/12/6 19:58,2018/12/6 19:58,,2018/12/6 19:46,0:05:22,0:05:22,,00,03,,,,,
-,-,19,2018/12/6 19:46,077-456-ORANGE,26246,乗客アプリ（地図から）,2535,688,4,1,,2018/12/6 19:50,2018/12/6 19:56,35.448801 139.636702,ホテルルートイン横浜馬車道,35.445857 139.647636,ホテルモントレ横浜,2018/12/6 19:52,2018/12/6 19:52,2018/12/6 19:58,2018/12/6 19:58,,2018/12/6 19:46,0:06:06,0:06:06,,00,03,,,,,
★,-,19,2018/12/6 19:46,075-795-ORANGE,26247,乗客アプリ（Myルートから）,2737,871,13,1,,2018/12/6 19:54,2018/12/6 19:58,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 19:56,2018/12/6 19:56,2018/12/6 20:03,2018/12/6 20:03,2018/12/6 19:56,2018/12/6 19:56,0:03:42,0:03:42,,00,00,,,,,
-,-,19,2018/12/6 19:50,006-544-BLUE 006-545-BLUE,26248,乗客アプリ（地図から）,5131,187,11,2,,2018/12/6 19:57,2018/12/6 20:05,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 19:56,2018/12/6 19:56,2018/12/6 20:08,2018/12/6 20:08,,2018/12/6 19:50,0:08:37,0:17:14,,00,06,,,,,
-,-,19,2018/12/6 19:51,071-157-ORANGE,26249,乗客アプリ（地図から）,5167,402,2,1,,2018/12/6 19:57,2018/12/6 20:08,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/6 19:58,2018/12/6 19:58,2018/12/6 20:06,2018/12/6 20:06,,2018/12/6 19:51,0:11:19,0:11:19,,00,05,,,,,
-,-,19,2018/12/6 19:51,118-022-SUN,26250,乗客アプリ（Myルートから）,2512,355,6,1,,2018/12/6 19:54,2018/12/6 20:02,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:53,2018/12/6 19:53,2018/12/6 20:03,2018/12/6 20:03,,2018/12/6 19:51,0:08:34,0:08:34,,00,02,,,,,
-,-,19,2018/12/6 19:52,166-229-agekke,26251,乗客アプリ（地図から）,1340,997,10,1,,2018/12/6 19:54,2018/12/6 19:58,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 19:54,2018/12/6 19:54,2018/12/6 20:06,2018/12/6 20:06,,2018/12/6 19:52,0:03:55,0:03:55,,00,01,,,,,
-,-,19,2018/12/6 19:55,019-300-RED,26252,乗客アプリ（地図から）,3965,270,15,1,,2018/12/6 19:57,2018/12/6 20:03,35.447546 139.64358,横浜開港資料館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:57,2018/12/6 19:57,2018/12/6 20:04,2018/12/6 20:04,,2018/12/6 19:55,0:05:15,0:05:15,,00,02,,,,,
-,-,19,2018/12/6 19:56,120-780-SKY,26253,乗客アプリ（目的地から）,5587,97,8,1,,2018/12/6 20:02,2018/12/6 20:07,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 20:01,2018/12/6 20:01,2018/12/6 20:09,2018/12/6 20:09,,2018/12/6 19:56,0:05:17,0:05:17,,01,05,,,,,
★,☆,19,2018/12/6 18:58,064-437-BANANA,26203,乗客アプリ（地図から）,5277,271,2,1,2018/12/6 19:01,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 19:08,,2018/12/6 19:14,,2018/12/6 19:08,2018/12/6 19:08,0:00:00,0:00:00,,00,00,,,,,
★,☆,19,2018/12/6 18:59,077-456-ORANGE,26206,乗客アプリ（地図から）,2535,176,6,1,2018/12/6 18:59,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:09,,2018/12/6 19:19,,2018/12/6 19:09,2018/12/6 19:09,0:00:00,0:00:00,,00,00,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,19,2018/12/6 19:03,075-308-ORANGE,26213,まちかど端末（店舗から）,0,354,9,1,2018/12/6 19:03,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/6 19:14,,2018/12/6 19:25,,,2018/12/6 19:03,0:00:00,0:00:00,,00,11,,,,,
-,☆,19,2018/12/6 19:16,077-456-ORANGE,26224,乗客アプリ（地図から）,2535,669,13,1,2018/12/6 19:16,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/12/6 19:23,,2018/12/6 19:34,,,2018/12/6 19:16,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,19,2018/12/6 19:16,077-456-ORANGE,26226,乗客アプリ（地図から）,2535,63,11,1,2018/12/6 19:17,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/12/6 19:24,,2018/12/6 19:35,,,2018/12/6 19:16,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,19,2018/12/6 19:18,077-456-ORANGE,26229,乗客アプリ（地図から）,2535,399,11,1,2018/12/6 19:18,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/6 19:25,,2018/12/6 19:33,,,2018/12/6 19:18,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,19,2018/12/6 19:18,077-456-ORANGE,26230,乗客アプリ（地図から）,2535,460,1,1,2018/12/6 19:18,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443073 139.651914,横浜人形の家,2018/12/6 19:28,,2018/12/6 19:42,,2018/12/6 19:28,2018/12/6 19:28,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,19,2018/12/6 19:19,077-456-ORANGE,26231,乗客アプリ（地図から）,2535,99,11,1,2018/12/6 19:21,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443073 139.651914,横浜人形の家,2018/12/6 19:24,,2018/12/6 19:38,,,2018/12/6 19:19,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,19,2018/12/6 19:57,077-456-ORANGE,26254,乗客アプリ（地図から）,2535,296,1,1,2018/12/6 19:58,,,35.443704 139.651332,ホテルメルパルク横浜,35.447546 139.64358,横浜開港資料館,2018/12/6 19:59,,2018/12/6 20:04,,,2018/12/6 19:57,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,-,20,2018/12/6 20:03,038-947-YELLOW,26257,まちかど端末（乗降ポイントから）,0,198,10,1,,2018/12/6 20:04,2018/12/6 20:18,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:04,2018/12/6 20:04,2018/12/6 20:14,2018/12/6 20:31,,2018/12/6 20:03,0:13:48,0:13:48,297,00,01,02,02,,,
★,-,20,2018/12/6 20:03,056-519-STRAWBERRY,26258,乗客アプリ（Myルートから）,2823,611,10,1,,2018/12/6 20:12,2018/12/6 20:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 20:13,2018/12/6 20:13,2018/12/6 20:31,2018/12/6 20:39,2018/12/6 20:13,2018/12/6 20:13,0:11:07,0:11:07,,00,00,,,,,
-,-,20,2018/12/6 20:08,038-252-YELLOW,26260,まちかど端末（乗降ポイントから）,0,48,9,1,,2018/12/6 20:10,2018/12/6 20:14,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 20:10,2018/12/6 20:10,2018/12/6 20:22,2018/12/6 20:22,,2018/12/6 20:08,0:03:29,0:03:29,,00,02,,,,,
★,-,20,2018/12/6 20:08,116-922-SUN,26261,乗客アプリ（目的地から）,7914,702,15,1,,2018/12/6 20:15,2018/12/6 20:21,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 20:18,2018/12/6 20:18,2018/12/6 20:25,2018/12/6 20:22,2018/12/6 20:18,2018/12/6 20:18,0:05:47,0:05:47,,00,00,,,,,
-,-,20,2018/12/6 20:09,038-949-YELLOW 038-948-YELLOW,26263,まちかど端末（乗降ポイントから）,0,27,4,2,,2018/12/6 20:12,2018/12/6 20:27,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:12,2018/12/6 20:14,2018/12/6 20:23,2018/12/6 20:36,,2018/12/6 20:09,0:14:35,0:29:10,,00,03,,,,,
-,-,20,2018/12/6 20:12,166-237-agekke 166-229-agekke,26267,まちかど端末（店舗から）,0,576,8,2,,2018/12/6 20:16,2018/12/6 20:20,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 20:18,2018/12/6 20:18,2018/12/6 20:27,2018/12/6 20:27,,2018/12/6 20:12,0:04:31,0:09:02,,00,03,,,,,
-,-,20,2018/12/6 20:13,077-456-ORANGE,26269,乗客アプリ（地図から）,2535,401,13,1,,2018/12/6 20:16,2018/12/6 20:21,35.445783 139.642958,横浜情報文化センター,35.443073 139.651914,横浜人形の家,2018/12/6 20:15,2018/12/6 20:15,2018/12/6 20:20,2018/12/6 20:20,,2018/12/6 20:13,0:04:56,0:04:56,,01,03,,,,,
★,-,20,2018/12/6 20:15,033-281-YELLOW,26270,乗客アプリ（目的地から）,4019,760,4,1,,2018/12/6 20:21,2018/12/6 20:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:25,2018/12/6 20:25,2018/12/6 20:35,2018/12/6 20:35,2018/12/6 20:25,2018/12/6 20:25,0:05:33,0:05:33,,00,00,,,,,
-,-,20,2018/12/6 20:17,102-620-SNOW,26271,乗客アプリ（地図から）,1482,289,7,1,,2018/12/6 20:21,2018/12/6 20:25,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 20:20,2018/12/6 20:20,2018/12/6 20:25,2018/12/6 20:25,,2018/12/6 20:17,0:04:21,0:04:21,,01,03,,,,,
-,-,20,2018/12/6 20:18,035-485-YELLOW 007-570-BLUE,26272,乗客アプリ（Myルートから）,1358,420,9,2,,2018/12/6 20:19,2018/12/6 20:28,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:20,2018/12/6 20:20,2018/12/6 20:31,2018/12/6 20:31,,2018/12/6 20:18,0:08:45,0:17:30,,00,01,,,,,
★,-,20,2018/12/6 20:20,072-123-ORANGE,26273,乗客アプリ（Myルートから）,3462,866,15,1,,2018/12/6 20:27,2018/12/6 20:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 20:30,2018/12/6 20:30,2018/12/6 20:43,2018/12/6 20:43,2018/12/6 20:30,2018/12/6 20:30,0:07:03,0:07:03,,00,00,,,,,
★,-,20,2018/12/6 20:21,116-815-SUN,26275,乗客アプリ（Myルートから）,5269,463,11,1,,2018/12/6 20:26,2018/12/6 20:34,35.443908 139.635249,イセザキ・モール,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 20:31,2018/12/6 20:31,2018/12/6 20:37,2018/12/6 20:37,2018/12/6 20:31,2018/12/6 20:31,0:07:33,0:07:33,,00,00,,,,,
-,-,20,2018/12/6 20:26,038-934-YELLOW 038-935-YELLOW,26277,まちかど端末（乗降ポイントから）,0,394,2,2,,2018/12/6 20:28,2018/12/6 20:41,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 20:28,2018/12/6 20:28,2018/12/6 20:40,2018/12/6 20:40,,2018/12/6 20:26,0:13:24,0:26:48,,00,02,,,,,
-,-,20,2018/12/6 20:26,166-213-agekke,26278,乗客アプリ（目的地から）,5169,56,13,1,,2018/12/6 20:29,2018/12/6 20:40,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 20:29,2018/12/6 20:29,2018/12/6 20:43,2018/12/6 20:43,,2018/12/6 20:26,0:10:17,0:10:17,,00,03,,,,,
-,-,20,2018/12/6 20:28,065-060-BANANA,26279,乗客アプリ（地図から）,4054,113,4,1,,2018/12/6 20:33,2018/12/6 20:37,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 20:30,2018/12/6 20:30,2018/12/6 20:40,2018/12/6 20:40,,2018/12/6 20:28,0:04:42,0:04:42,,02,04,,,,,
-,-,20,2018/12/6 20:28,030-102-YELLOW,26280,乗客アプリ（Myルートから）,3934,775,7,1,,2018/12/6 20:30,2018/12/6 20:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 20:31,2018/12/6 20:31,2018/12/6 20:45,2018/12/6 20:45,,2018/12/6 20:28,0:13:20,0:13:20,,00,01,,,,,
-,-,20,2018/12/6 20:30,076-282-ORANGE,26281,乗客アプリ（Myルートから）,5702,669,10,1,,2018/12/6 20:33,2018/12/6 20:36,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 20:32,2018/12/6 20:32,2018/12/6 20:44,2018/12/6 20:37,,2018/12/6 20:30,0:03:27,0:03:27,,01,03,,,,,
-,-,20,2018/12/6 20:33,166-325-agekke,26283,乗客アプリ（地図から）,3945,122,8,1,,2018/12/6 20:41,2018/12/6 20:47,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 20:39,2018/12/6 20:39,2018/12/6 20:48,2018/12/6 20:48,,2018/12/6 20:33,0:06:30,0:06:30,,01,08,,,,,
-,-,20,2018/12/6 20:33,007-570-BLUE,26284,乗客アプリ（Myルートから）,1358,410,9,1,,2018/12/6 20:40,2018/12/6 20:43,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 20:40,2018/12/6 20:40,2018/12/6 20:49,2018/12/6 20:46,,2018/12/6 20:33,0:03:05,0:03:05,,00,07,,,,,
-,-,20,2018/12/6 20:34,055-242-STRAWBERRY 166-158-agekke 114-762-SUN,26285,乗客アプリ（地図から）,1751,568,5,3,,2018/12/6 20:37,2018/12/6 20:44,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 20:37,2018/12/6 20:37,2018/12/6 20:51,2018/12/6 20:51,,2018/12/6 20:34,0:07:02,0:21:06,,00,03,,,,,
-,-,20,2018/12/6 20:34,038-242-YELLOW 038-241-YELLOW,26286,まちかど端末（店舗から）,0,196,3,2,,2018/12/6 20:39,2018/12/6 20:45,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 20:41,2018/12/6 20:41,2018/12/6 20:52,2018/12/6 20:52,,2018/12/6 20:34,0:05:16,0:10:32,,00,05,,,,,
-,-,20,2018/12/6 20:36,076-923-ORANGE 076-924-ORANGE,26288,まちかど端末（店舗から）,0,203,1,2,,2018/12/6 20:39,2018/12/6 20:44,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/6 20:38,2018/12/6 20:38,2018/12/6 20:44,2018/12/6 20:44,,2018/12/6 20:36,0:04:09,0:08:18,,01,03,,,,,
-,-,20,2018/12/6 20:36,037-067-YELLOW,26289,まちかど端末（店舗から）,0,25,10,1,,2018/12/6 20:40,2018/12/6 20:46,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:40,2018/12/6 20:40,2018/12/6 20:49,2018/12/6 20:49,,2018/12/6 20:36,0:06:00,0:06:00,,00,03,,,,,
-,-,20,2018/12/6 20:38,102-620-SNOW,26290,乗客アプリ（地図から）,1482,1000,6,1,,2018/12/6 20:40,2018/12/6 20:45,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 20:39,2018/12/6 20:39,2018/12/6 20:50,2018/12/6 20:50,,2018/12/6 20:38,0:05:03,0:05:03,,00,01,,,,,
-,-,20,2018/12/6 20:42,037-559-YELLOW 037-560-YELLOW,26291,まちかど端末（店舗から）,0,839,9,2,,2018/12/6 20:44,2018/12/6 20:48,35.452963 139.642093,横浜赤レンガ倉庫,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 20:46,2018/12/6 20:46,2018/12/6 20:51,2018/12/6 20:51,,2018/12/6 20:42,0:03:14,0:06:28,,00,02,,,,,
★,-,20,2018/12/6 20:46,007-570-BLUE,26292,乗客アプリ（Myルートから）,1358,639,4,1,,2018/12/6 20:51,2018/12/6 20:56,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:56,2018/12/6 20:56,2018/12/6 21:06,2018/12/6 21:06,2018/12/6 20:56,2018/12/6 20:56,0:04:23,0:04:23,,00,00,,,,,
-,-,20,2018/12/6 20:46,071-157-ORANGE,26293,乗客アプリ（地図から）,5167,816,13,1,,2018/12/6 20:52,2018/12/6 20:58,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 20:50,2018/12/6 20:50,2018/12/6 20:57,2018/12/6 20:57,,2018/12/6 20:46,0:06:24,0:06:24,,01,05,,,,,
-,-,20,2018/12/6 20:51,039-445-YELLOW 039-446-YELLOW 039-447-YELLOW,26294,まちかど端末（乗降ポイントから）,0,825,15,3,,2018/12/6 20:55,2018/12/6 21:01,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:55,2018/12/6 20:55,2018/12/6 21:07,2018/12/6 21:07,,2018/12/6 20:51,0:06:26,0:19:18,,00,03,,,,,
-,-,20,2018/12/6 20:56,012-638-RED,26295,まちかど端末（乗降ポイントから）,0,824,2,1,,2018/12/6 20:57,2018/12/6 21:13,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 20:58,2018/12/6 20:58,2018/12/6 21:07,2018/12/6 21:07,,2018/12/6 20:56,0:15:19,0:15:19,,00,01,,,,,
-,-,20,2018/12/6 20:59,071-157-ORANGE,26297,乗客アプリ（地図から）,5167,552,4,1,,2018/12/6 21:01,2018/12/6 21:08,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/6 21:02,2018/12/6 21:02,2018/12/6 21:10,2018/12/6 21:10,,2018/12/6 20:59,0:06:48,0:06:48,,00,02,,,,,
★,☆,20,2018/12/6 19:58,077-456-ORANGE,26255,乗客アプリ（Myルートから）,2535,278,1,1,2018/12/6 19:58,,,35.443704 139.651332,ホテルメルパルク横浜,35.447546 139.64358,横浜開港資料館,2018/12/6 20:08,,2018/12/6 20:13,,2018/12/6 20:08,2018/12/6 20:08,0:00:00,0:00:00,,00,00,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,20,2018/12/6 20:00,077-456-ORANGE,26256,乗客アプリ（Myルートから）,2535,3,1,1,2018/12/6 20:00,,,35.443704 139.651332,ホテルメルパルク横浜,35.447546 139.64358,横浜開港資料館,2018/12/6 20:01,,2018/12/6 20:06,,,2018/12/6 20:00,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,20,2018/12/6 20:04,077-456-ORANGE,26259,乗客アプリ（地図から）,2535,864,1,1,2018/12/6 20:04,,,35.443073 139.651914,横浜人形の家,35.447546 139.64358,横浜開港資料館,2018/12/6 20:06,,2018/12/6 20:12,,,2018/12/6 20:04,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,20,2018/12/6 20:09,077-456-ORANGE,26262,乗客アプリ（地図から）,2535,759,10,1,2018/12/6 20:10,,,35.447546 139.64358,横浜開港資料館,35.443908 139.635249,イセザキ・モール,2018/12/6 20:19,,2018/12/6 20:25,,2018/12/6 20:19,2018/12/6 20:19,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,20,2018/12/6 20:10,077-456-ORANGE,26264,乗客アプリ（地図から）,2535,384,13,1,2018/12/6 20:11,,,35.447546 139.64358,横浜開港資料館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/6 20:12,,2018/12/6 20:17,,,2018/12/6 20:10,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,20,2018/12/6 20:11,077-456-ORANGE,26265,乗客アプリ（地図から）,2535,166,4,1,2018/12/6 20:11,,,35.447546 139.64358,横浜開港資料館,35.443908 139.635249,イセザキ・モール,2018/12/6 20:21,,2018/12/6 20:27,,2018/12/6 20:21,2018/12/6 20:21,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
